run_id	query_id	surface	rank	title	doi	year	journal	url	relation_score	relation_evidence_type	relation_quote	value_score	negative_flag	raw_record_path
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__openalex	openalex	12	Multi-trait analysis of genome-wide association summary statistics using MTAG	10.1038/s41588-017-0009-4	2017	Nature Genetics	https://openalex.org/W2780560743	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__openalex	openalex	13	Genetic variants associated with subjective well-being, depressive symptoms, and neuroticism identified through genome-wide analyses	10.1038/ng.3552	2016	Nature Genetics	https://openalex.org/W2336993262	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__openalex	openalex	14	Polygenic Modeling with Bayesian Sparse Linear Mixed Models	10.1371/journal.pgen.1003264	2013	PLoS Genetics	https://openalex.org/W2962931338	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__openalex	openalex	15	Genomic Relationships, Novel Loci, and Pleiotropic Mechanisms across Eight Psychiatric Disorders	10.1016/j.cell.2019.11.020	2019	Cell	https://openalex.org/W2995971356	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__openalex	openalex	16	Six new loci associated with body mass index highlight a neuronal influence on body weight regulation	10.1038/ng.287	2008	Nature Genetics	https://openalex.org/W2129150286	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__openalex	openalex	17	LDpred2: better, faster, stronger	10.1093/bioinformatics/btaa1029	2020	Bioinformatics	https://openalex.org/W3111018742	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__openalex	openalex	18	Genomic structural equation modelling provides insights into the multivariate genetic architecture of complex traits	10.1038/s41562-019-0566-x	2019	Nature Human Behaviour	https://openalex.org/W2937611850	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__openalex	openalex	19	Strengthening the reporting of observational studies in epidemiology using mendelian randomisation (STROBE-MR): explanation and elaboration	10.1136/bmj.n2233	2021	BMJ	https://openalex.org/W3210406414	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__openalex	openalex	20	Rethinking schizophrenia	10.1038/nature09552	2010	Nature	https://openalex.org/W4211063728	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	1	Genome-Wide Association Study of Vertical Jump Performance Among Elite Badminton Players.	10.3390/ijms27062533	2026		https://doi.org/10.3390/ijms27062533	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	2	Genome-Wide Association Studies of Myocardial Infarction: A Systematic Literature Review.	10.3390/jcdd13030127	2026		https://doi.org/10.3390/jcdd13030127	-5	same_data_or_review_negative		1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	3	Pharmacogenomics of risperidone in autism spectrum disorder: a minireview.	10.3389/fphar.2026.1768109	2026		https://doi.org/10.3389/fphar.2026.1768109	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	4	Pathway-specific polygenic risk scores for blood pressure traits in a West African cohort.	10.3389/fcvm.2026.1707809	2026		https://doi.org/10.3389/fcvm.2026.1707809	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	5	Sparse polygenic risk score inference with the spike-and-slab LASSO.	10.1093/bioinformatics/btaf578	2025		https://doi.org/10.1093/bioinformatics/btaf578	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	6	The relationship between schizophrenia polygenic scores, blood-based proteins and psychosis diagnosis in the UK Biobank.	10.1038/s41537-025-00725-8	2026		https://doi.org/10.1038/s41537-025-00725-8	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	7	Personalised Nutrition in Obesity and Prediabetes: Do Genotypes Matter?	10.3390/nu18050815	2026		https://doi.org/10.3390/nu18050815	-5	same_data_or_review_negative		0	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	8	A Scoping Review on Genetic Mutations and Single-Nucleotide Polymorphisms Associated with Pectus Excavatum.	10.2147/jmdh.s592241	2026		https://doi.org/10.2147/jmdh.s592241	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	9	GRPa-PRS: A risk stratification method to identify genetically-regulated pathways in polygenic diseases.	10.1002/alz.70779	2025		https://doi.org/10.1002/alz.70779	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	10	Gestational Diabetes and Genetics: &lt;i&gt;MTNR1B&lt;/i&gt;, &lt;i&gt;CDKAL1&lt;/i&gt;, and &lt;i&gt;IRS1&lt;/i&gt; as Critical Players.	10.3390/genes17030287	2026		https://doi.org/10.3390/genes17030287	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	11	Leveraging the shared and opposing genetic mechanisms in the heritable cardiomyopathies	10.21203/rs.3.rs-8346032/v1	2026		https://doi.org/10.21203/rs.3.rs-8346032/v1	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	12	A combined genomic arrhythmia propensity score delineates cumulative risk.	10.1016/j.xcrm.2025.102455	2025		https://doi.org/10.1016/j.xcrm.2025.102455	4	abstract_independent_validation	ariation. A risk predictor that combines all variant classes outperforms any single class or subset and replicates in a validation cohort. This combined genomic arrhythmia propensity score (GAPS) identifies high-risk individuals even among those who lack known primary pathogenic variants. This integrated approach serves as a model for other complex traits	0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	13	Polygenic risk and rare variants in endotypes of idiopathic pulmonary fibrosis: a genetic analysis of population-based and case-control cohorts.	10.1016/s2213-2600(25)00405-9	2026		https://doi.org/10.1016/s2213-2600(25)00405-9	4	abstract_direct_replication	ery cohort was recruited between April 23, 2003 and June 19, 2019 and included 777 patients with IPF and 2905 controls. We replicated the analyses in the TOPMed (1148 patients with IPF and 5202 controls) and UK Biobank (2739 patients with IPF and 395 331 controls) cohorts. 23-43% of patients with IPF had damaging rare variants or telomeres shorter tha	1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	14	Specificity of Polygenic Scores for Psychiatric Disorders Beyond Transdiagnostic Genetic Risk.	10.1001/jamanetworkopen.2025.48518	2026		https://doi.org/10.1001/jamanetworkopen.2025.48518	0	no_relation_evidence		3	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	15	Genome-wide fine-mapping improves identification of causal variants.	10.1038/s41588-026-02549-3	2026		https://doi.org/10.1038/s41588-026-02549-3	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	16	Effect Size and Replicability in Genetic Studies of Athletic Performance: A Meta-Analytical Review.	10.3390/genes16091040	2025		https://doi.org/10.3390/genes16091040	0	no_relation_evidence		2	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	17	A cross-population compendium of gene-environment interactions.	10.1038/s41586-025-10054-6	2026		https://doi.org/10.1038/s41586-025-10054-6	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	18	Rare-Variant Genome-Wide Association and Polygenic Score Assessment of Vitamin D Status in a Middle Eastern Population.	10.3390/ijms26199481	2025		https://doi.org/10.3390/ijms26199481	4	abstract_independent_validation	y (<i>n</i> = 5885) and replication (<i>n</i> = 7767) cohorts, followed by meta-analyses. In quantitative analyses, the discovery cohort identified 41 genome-wide significant signals, including <i>CD36</i> rs192198195 (<i>p</i> = 2.48 × 10<sup>-8</sup>), and replication found 46, including <i>SLC16A7</i> rs889439631 (<i>p</i> = 2.19 × 10<sup>-8</sup>), i	1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	19	Direct and indirect genetic effects of birthweight predisposition on child DNA methylation at birth.	10.1080/15592294.2026.2654101	2026		https://doi.org/10.1080/15592294.2026.2654101	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__polygenic_0079__europepmc	europepmc	20	Polygenic risk score and phenome-wide association study of the Epstein-Barr virus antibody response.	10.3389/fgene.2026.1786510	2026		https://doi.org/10.3389/fgene.2026.1786510	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_polygenic_0079_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	1	Scientific Utopia	10.1177/1745691612459058	2012	Perspectives on Psychological Science	https://openalex.org/W3124333825	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	2	Recovery from psychotic illness: A 15- and 25-year international follow-up study	10.1192/bjp.178.6.506	2001	The British Journal of Psychiatry	https://openalex.org/W2134262474	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	3	Strengthening the reporting of observational studies in epidemiology using mendelian randomisation (STROBE-MR): explanation and elaboration	10.1136/bmj.n2233	2021	BMJ	https://openalex.org/W3210406414	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	4	Top 10 Replicated Findings From Behavioral Genetics	10.1177/1745691615617439	2016	Perspectives on Psychological Science	https://openalex.org/W2308174566	0	no_relation_evidence		1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	5	Nature and Nurture Predispose to Violent Behavior: Serotonergic Genes and Adverse Childhood Environment	10.1038/sj.npp.1301359	2007	Neuropsychopharmacology	https://openalex.org/W2022580514	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	6	Genetic predisposition to schizophrenia associated with increased use of cannabis	10.1038/mp.2014.51	2014	Molecular Psychiatry	https://openalex.org/W2140424907	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	7	AKT1 genotype moderates the acute psychotomimetic effects of naturalistically smoked cannabis in young cannabis smokers	10.1038/tp.2015.219	2016	Translational Psychiatry	https://openalex.org/W2274449219	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	8	No Association between Oxytocin Receptor (OXTR) Gene Polymorphisms and Experimentally Elicited Social Preferences	10.1371/journal.pone.0011153	2010	PLoS ONE	https://openalex.org/W2122429215	4	abstract_failed_replication	ns between any of the 9 single nucleotide polymorphisms (SNPs) and behavior in either of the games. CONCLUSION: We were unable to replicate the most significant association reported in previous research between the amount donated in a dictator game and an OXTR genetic variant.	0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	9	The Importance of Shared Environment in Mother–Infant Attachment Security: A Behavioral Genetic Study	10.1046/j.1467-8624.2003.00637.x	2003	Child Development	https://openalex.org/W2116926164	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	10	Interaction between the 5-HTTLPR serotonin transporter polymorphism and environmental adversity for mood and anxiety psychopathology: evidence from a high-risk community sample of young adults	10.1017/s1461145708009875	2009	The International Journal of Neuropsychopharmacology	https://openalex.org/W2170245235	4	abstract_failed_replication	al cohort study of adolescents but is in contrast to many previous reports suggesting an interaction with the S allele. No evidence for GxE was obtained with regard to current stressful life events and trait anxiety. One possible source for the conflicting findings might be attributed to heterogeneity in depression phenotypes and environmental adversity	1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	11	The neuropsychology of consumer behavior and marketing	10.1002/arcp.1006	2017	Consumer Psychology Review	https://openalex.org/W2772737249	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	12	Human NPY promoter variation rs16147:T&gt;C as a moderator of prefrontal NPY gene expression and negative affect	10.1002/humu.21299	2010	Human Mutation	https://openalex.org/W1983986863	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	13	Candidate Gene Studies of a Promising Intermediate Phenotype: Failure to Replicate	10.1038/npp.2012.245	2012	Neuropsychopharmacology	https://openalex.org/W1964829008	5	title_exact_replication	Candidate Gene Studies of a Promising Intermediate Phenotype: Failure to Replicate	0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	14	Therapygenetics: Using genetic markers to predict response to psychological treatment for mood and anxiety disorders	10.1186/2045-5380-3-4	2013	Biology of Mood & Anxiety Disorders	https://openalex.org/W2167181599	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	15	Protocol for a collaborative meta-analysis of 5-HTTLPR, stress, and depression	10.1186/1471-244x-13-304	2013	BMC Psychiatry	https://openalex.org/W2081161868	4	abstract_failed_replication	s affecting the risk for depression, others report a main effect of 5-HTTLPR variation on depression, while others find no evidence for either a main or interaction effect. Meta-analyses of multiple studies have also reached differing conclusions. METHODS/DESIGN: To improve understanding of the combined roles of 5-HTTLPR variation and stress in the deve	1	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	16	Replications in Comparative Cognition: What Should We Expect and How Can We Improve?	10.26451/abc.07.01.02.2020	2020	Animal Behavior and Cognition	https://openalex.org/W3003199453	4	abstract_direct_replication	alidity and replicability-resource trade-offs. Next, the paper argues that it may not even be possible to perform truly direct replication studies in comparative cognition because of: 1) a lack of access to the species of interest; 2) real differences in animal behavior across sites; and 3) sample size constraints producing very uncertain statistical estim	1	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	17	Genome-wide association study of conduct disorder symptomatology	10.1038/mp.2010.73	2010	Molecular Psychiatry	https://openalex.org/W1979290553	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	18	Genome-wide gene and pathway analysis	10.1038/ejhg.2010.62	2010	European Journal of Human Genetics	https://openalex.org/W2053746068	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	19	Capturing the Spectrum of Interaction Effects in Genetic Association Studies by Simulated Evaporative Cooling Network Analysis	10.1371/journal.pgen.1000432	2009	PLoS Genetics	https://openalex.org/W1989531990	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__openalex	openalex	20	Poor replication validity of biomedical association studies reported by newspapers	10.1371/journal.pone.0172650	2017	PLoS ONE	https://openalex.org/W2589877982	-5	same_data_or_review_negative		0	True	steps/searches/figure1/individualrepsearch_api_batch003/raw/openalex/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_openalex.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	1	No Evidence of Interaction Between FADS2 Genotype and Breastfeeding on Cognitive or Other Traits in the UK Biobank.	10.1007/s10519-024-10210-0	2025		https://doi.org/10.1007/s10519-024-10210-0	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	2	The Role of Sex in Genetic Association Studies of Depression.	10.20900/jpbs.20220013	2022		https://doi.org/10.20900/jpbs.20220013	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	3	Dyslexia Polygenic Index and Socio-Economic Status Interaction Effects on Reading Skills in Australia and the United Kingdom.	10.1007/s10519-025-10230-4	2025		https://doi.org/10.1007/s10519-025-10230-4	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
2026-05-05_individual_replication_vast_search_batch003	08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex__gene_by_e_0080__europepmc	europepmc	4	Interactions of genetic variations in FAS, GJB2 and PTPRN2 are associated with noise-induced hearing loss: a case-control study in China.	10.1186/s12920-023-01790-7	2024		https://doi.org/10.1186/s12920-023-01790-7	0	no_relation_evidence		0	False	steps/searches/figure1/individualrepsearch_api_batch003/raw/europepmc/08_genetics_validation_native_pubmed_pmc_gwascatalog_openalex_gene_by_e_0080_europepmc.json
