source_side_target_id	figure1_individual_study_id	study_dedupe_key	study_dedupe_method	dedupe_confidence	pair_chase_task_id	figure1_replication_pair_id	current_plot_rule_status	current_plot_rule_blockers	included_in_current_figure1	side	represented_title	represented_doi	represented_value_D	represented_value_N	strict_result_check_id	source_family_key	source_family_label	side_source_object_route	side_source_object_priority	target_source_object_seed_url	side_search_query	pair_relation_search_query	needed_verbatim_fields	pair_chase_priority	pair_chase_route	created_at
figure1_source_side_4af0a02463e3adc8	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_ec28783bb2d1e03c	fig1_pair_2fa28644e964178e	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.8898037846227514	1503.0		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""Gottfredson, G. D., Jones, E. M., & Holland, J. L. (1993). Personality and vocational interests: The relation of Holland’s six interest dimensions to five robust dimensions of"" ""Gottfredson, G. D., Jones, E. M., & Holland, J. L. (1993). Personality and vocational interests: The relation of Holland’s six interest dimensions to five robust dimensions of"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_7260c4c23f432b42	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_e8734b21b21460d4	fig1_pair_2ffa555701f8f4d2	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.7947529966241045	1559.0		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""DeNeve, K. M., & Cooper, H. (1998). The happy personality: A meta-analysis of 137 personality traits and subjective well-being. Psychological Bulletin, 124, 197-229."" ""DeNeve, K. M., & Cooper, H. (1998). The happy personality: A meta-analysis of 137 personality traits and subjective well-being. Psychological Bulletin, 124, 197-229. (LOOPR)"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P7	excluded_pair_title_or_family_identity_backfill	2026-05-05T00:00:00
figure1_source_side_c3d6b908b2762968	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_001a8d6893e93485	fig1_pair_308946b52c75fdcd	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.7472647177570733	1549.0		fred_other_additions	FReD other additions	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	10.1037/0022-3514.84.2.411 10.1177/0956797619831612 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P2	acquire_original_and_replication_source_objects_by_doi	2026-05-05T00:00:00
figure1_source_side_3f1b7b4d1f1d3839	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_a1c7eb044044f630	fig1_pair_3132e6fcf113c831	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.2357542435707284	181.0		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""Ryder, A. G., Alden, L. E., & Paulhus, D. L. (2000). Is acculturation unidimensional or bidimensional? A head-to-head comparison in the prediction of personality, self-identity,"" ""Ryder, A. G., Alden, L. E., & Paulhus, D. L. (2000). Is acculturation unidimensional or bidimensional? A head-to-head comparison in the prediction of personality, self-identity,"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_bc8bbdb7b4c68367	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_7d5c587e029c18cf	fig1_pair_31efe9b1e779ce96	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.1635128969462316	1335.9333333333334		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""Courneya, K. S., & Hellsten, L. M. (1998). Personality correlates of exercise behavior, motives, barriers and preferences: An application of the five-factor model. Personality and"" ""Courneya, K. S., & Hellsten, L. M. (1998). Personality correlates of exercise behavior, motives, barriers and preferences: An application of the five-factor model. Personality and"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_b80f6a3a83c98b55	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_83bc06113673d4e5	fig1_pair_32506c9b38c0ab7e	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.7575534209520246	1550.0		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""MacDonald, D. A. (2000). Spirituality: Description, measurement, and relation to the five factor model of personality. Journal of Personality, 68, 153-197."" ""MacDonald, D. A. (2000). Spirituality: Description, measurement, and relation to the five factor model of personality. Journal of Personality, 68, 153-197. (LOOPR)"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_e726a271becb5d8f	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_0244fabb4e3f6df8	fig1_pair_336a656531b1a146	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.05525207158203775	782.0		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""Barrick, M. R., & Mount, M. K. (1991). The Big Five personality dimensions and job performance: A meta‐analysis. Personnel Psychology, 44, 1-26."" ""Barrick, M. R., & Mount, M. K. (1991). The Big Five personality dimensions and job performance: A meta‐analysis. Personnel Psychology, 44, 1-26. (LOOPR)"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_4295b539bdf3288b	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_0965dc483edce9bc	fig1_pair_346e43b19f9fe02c	excluded_by_current_figure1_dn_rule	blocked_replication_N_le_original_N	false	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.3974827563162212	747.0		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""Thoresen, C. J., Kaplan, S. A., Barsky, A. P., Warren, C. R., & de Chermont (2003). The affective underpinnings of job perceptions and attitudes: A Meta-analytic review and"" ""Thoresen, C. J., Kaplan, S. A., Barsky, A. P., Warren, C. R., & de Chermont (2003). The affective underpinnings of job perceptions and attitudes: A Meta-analytic review and"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P7	excluded_pair_title_or_family_identity_backfill	2026-05-05T00:00:00
figure1_source_side_50cf30baa9c3e4d5	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_cb1ae4a345bb5327	fig1_pair_38094afa6632052e	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.006094511452269897	1413.0		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""Wood, P. B., Cochran, J. K., Pfefferbaum, B., & Arneklev, B. J. (1995). Sensation-seeking and delinquent substance use: An extension of learning theory. Journal of Drug Issues,"" ""Wood, P. B., Cochran, J. K., Pfefferbaum, B., & Arneklev, B. J. (1995). Sensation-seeking and delinquent substance use: An extension of learning theory. Journal of Drug Issues,"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_597ae7c455d8a10e	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_64f5b868dbbcb228	fig1_pair_3a851c44656ddc82	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.37136358014954135	1550.0		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""MacDonald, D. A. (2000). Spirituality: Description, measurement, and relation to the five factor model of personality. Journal of Personality, 68, 153-197."" ""MacDonald, D. A. (2000). Spirituality: Description, measurement, and relation to the five factor model of personality. Journal of Personality, 68, 153-197. (LOOPR)"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_81fb64116e6323c1	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_a34370402f266956	fig1_pair_3ad5d297cad4ab7d	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.37128654535952893	181.0		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""Ryder, A. G., Alden, L. E., & Paulhus, D. L. (2000). Is acculturation unidimensional or bidimensional? A head-to-head comparison in the prediction of personality, self-identity,"" ""Ryder, A. G., Alden, L. E., & Paulhus, D. L. (2000). Is acculturation unidimensional or bidimensional? A head-to-head comparison in the prediction of personality, self-identity,"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_5656a2c6d8146b57	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_30509fd6b03b2d61	fig1_pair_3d6353d2f85b793a	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.6940663438397296	1550.0		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""Paunonen, S. V. (2003). Big Five factors of personality and replicated predictions of behavior. Journal of Personality and Social Psychology, 84, 411-422."" ""Paunonen, S. V. (2003). Big Five factors of personality and replicated predictions of behavior. Journal of Personality and Social Psychology, 84, 411-422. (LOOPR)"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_229038590237d1a1	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_8a1f028811cb55e9	fig1_pair_3dbe004b9785b855	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.5006389193648239	512.0		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""Judge, T. A., Higgins, C. A., Thoresen, C. J., & Barrick, M. R. (1999). The Big Five personality traits, general mental ability, and career success across the life span. Personnel"" ""Judge, T. A., Higgins, C. A., Thoresen, C. J., & Barrick, M. R. (1999). The Big Five personality traits, general mental ability, and career success across the life span. Personnel"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_1368a0d2a5bc78f3	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_917777074a534c41	fig1_pair_3fbffd7c4aadcc57	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.6473977409109377	1505.0		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""Trull, T. J., & Sher, K. J. (1994). Relationship between the five-factor model of personality and Axis I disorders in a nonclinical sample. Journal of Abnormal Psychology, 103,"" ""Trull, T. J., & Sher, K. J. (1994). Relationship between the five-factor model of personality and Axis I disorders in a nonclinical sample. Journal of Abnormal Psychology, 103,"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_43fd44730c417b30	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_eba1dab6f7e0530d	fig1_pair_402136c576a9358a	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.6060437322090948	1550.0		fred_other_additions	FReD other additions	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	10.1037/0022-3514.83.5.1165 10.1177/0956797619831612 replication	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P2	acquire_original_and_replication_source_objects_by_doi	2026-05-05T00:00:00
figure1_source_side_608e736cf44929d0	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_83a0ba77303cd15a	fig1_pair_428292a9680cdf79	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	1.4900258161675177	1550.0		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""MacDonald, D. A. (2000). Spirituality: Description, measurement, and relation to the five factor model of personality. Journal of Personality, 68, 153-197."" ""MacDonald, D. A. (2000). Spirituality: Description, measurement, and relation to the five factor model of personality. Journal of Personality, 68, 153-197. (LOOPR)"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_08a2092883576590	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_66ab486ed377c98e	fig1_pair_44659ff1b2a4de25	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.3751134969733489	1550.0		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""Wiebe, R. P. (2004). Delinquent behavior and the Five-Factor Model: Hiding in the adaptive landscape. Individual Differences Research, 2, 38-62."" ""Wiebe, R. P. (2004). Delinquent behavior and the Five-Factor Model: Hiding in the adaptive landscape. Individual Differences Research, 2, 38-62. (LOOPR)"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_b633e3901891cd81	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_8b90568087445d5b	fig1_pair_45e9eba27a38e422	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.686595767655689	1505.0		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality"" ""Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_2c50987c17f228f6	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_e28675280269b103	fig1_pair_47873517342fe9eb	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.3704932258696211	1550.0		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""MacDonald, D. A. (2000). Spirituality: Description, measurement, and relation to the five factor model of personality. Journal of Personality, 68, 153-197."" ""MacDonald, D. A. (2000). Spirituality: Description, measurement, and relation to the five factor model of personality. Journal of Personality, 68, 153-197. (LOOPR)"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_86bd155276e49763	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_7daedae25b3ec63e	fig1_pair_4c406b5c7e7a4dc6	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.01306185675613993	1154.0		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""Robins, R. W., Caspi, A., & Moffitt, T. E. (2002). It's not just who you're with, it's who you are: Personality and relationship experiences across multiple relationships. Journal"" ""Robins, R. W., Caspi, A., & Moffitt, T. E. (2002). It's not just who you're with, it's who you are: Personality and relationship experiences across multiple relationships. Journal"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
figure1_source_side_58217f241d450444	figure1_individual_study_4430851329d04188	doi:10.1177/0956797619831612	doi	high	figure1_pair_chase_e00ad6a4d60a3200	fig1_pair_4ca8daacf67af0eb	included_by_current_figure1_dn_rule		true	replication	How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project	10.1177/0956797619831612	0.25880826977245236	757.0		loopr	LOOPR	doi_source_object_acquisition	S1	https://doi.org/10.1177/0956797619831612	10.1177/0956797619831612	"""Watson, D., Hubbard, B., & Wiese, D. (2000). General traits of personality and affectivity as predictors of satisfaction in intimate relationships: Evidence from self‐and"" ""Watson, D., Hubbard, B., & Wiese, D. (2000). General traits of personality and affectivity as predictors of satisfaction in intimate relationships: Evidence from self‐and"" replication original effect sample size"	Resolve DOI to value-bearing source object, mirror bytes, and extract verbatim D/N text.	P4	title_pair_search_then_acquire_source_objects	2026-05-05T00:00:00
