source_id	identifier_type	identifier_value	identifier_url	identifier_source	is_primary	confidence	notes
work_title_change_in_positive_and_negative_syndrome_scale_panss_total_score_f	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_mean_change_in_baseline_observation_carried_forward_bocf_average_d	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_genome_wide_association_study_of_pancreatic_cancer_in_japanese_pop	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_change_in_clinical_activity_score_cas	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_jap_91_1_139	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_paper_41_experiment_2	url	https://doi.org/10.7554/elife.71601.sa2	https://doi.org/10.7554/elife.71601.sa2	real_world_grounding_sample_300.tsv	false	medium	
work_title_comparing_all_morning_bowel_prep_to_evening_bowel_prep_for_patient	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_ceo_career_horizon_and_tenure_future_performance_implications_unde	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_nct_nct01974206	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_golden_gulzar_sonnet_responsiveness_paper_median_of_5_preregistere	url	https://doi.org/10.7910/DVN/9PWQZT	https://doi.org/10.7910/DVN/9PWQZT	real_world_grounding_sample_300.tsv	false	medium	
work_title_children_and_careers_how_family_size_affects_parents_labor_market	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_mobilizing_candidates_political_actors_strategically_shape_the_can	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_third_party_governance_and_performance_measurement_a_case_study_of	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_association_of_fads1_2_locus_variants_and_polyunsaturated_fatty_ac	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_sloman2016_1	url	https://doi.org/10.1098/rsos.231240	https://doi.org/10.1098/rsos.231240	real_world_grounding_sample_300.tsv	false	medium	
work_title_jap_69_2_214	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_change_from_baseline_in_glycosylated_haemoglobin_a1c_hba1c_after_1	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_change_in_blood_carotenoid_status	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_genome_wide_association_study_identifies_a_common_variant_associat	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_change_from_baseline_to_endpoint_mmtt_auc_0_4h_for_plasma_glucose	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_change_from_baseline_in_mean_number_of_days_per_week_with_at_least	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_2017_preregistered_key_question_effect_schaefer_2019_preg_73	url	https://doi.org/10.3389/fpsyg.2019.00813	https://doi.org/10.3389/fpsyg.2019.00813	real_world_grounding_sample_300.tsv	false	medium	
work_title_jap_81_5_587	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_metabus_open_bosco_jap_66_6_706_3063	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_nct_nct01769378	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_nct_nct00108550	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_metabus_open_bosco_jap_79_4_535_3532	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_conflict_and_housework_does_country_context_matter	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_percent_change_from_baseline_in_insulin_resistance_based_on_insuli	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_metabus_open_bosco_pp_54_3_669_4855	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_jap_83_4_531	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_nct_nct01311674	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_the_liebowitz_social_anxiety_scale_lsas	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_a_trans_ethnic_genome_wide_association_study_identifies_gender_spe	url	https://doi.org/10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	real_world_grounding_sample_300.tsv	false	medium	
work_title_building_confidence_in_elections_the_case_of_electoral_monitors_in	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_pp_51_3_577	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_jap_67_1_119	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_fostering_relations_first_sex_and_marital_timings_for_children_rai	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_schaefer_schwarz_2019_without_prereg_schaefer_2019_np_bio_019_6631	url	https://doi.org/10.3389/fpsyg.2019.00813	https://doi.org/10.3389/fpsyg.2019.00813	real_world_grounding_sample_300.tsv	false	medium	
work_title_time_required_for_intubation	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_exacerbation_or_relapse_of_psychotic_symptoms	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_nct_nct01000727	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_schaefer_2019_np_mul_093	url	https://doi.org/10.3389/fpsyg.2019.00813	https://doi.org/10.3389/fpsyg.2019.00813	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_schaefer_schwarz_2019_without_prereg_schaefer_2019_np_exp_031_6938	url	https://doi.org/10.3389/fpsyg.2019.00813	https://doi.org/10.3389/fpsyg.2019.00813	real_world_grounding_sample_300.tsv	false	medium	
work_title_occurrence_of_major_amputations_at_24_weeks_after_the_end_of_study	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_overall_survival	nct	NCT00417079	https://clinicaltrials.gov/study/NCT00417079	real_world_grounding_sample_300.tsv	true	high	
work_title_overall_survival	url	https://clinicaltrials.gov/study/NCT00417079	https://clinicaltrials.gov/study/NCT00417079	real_world_grounding_sample_300.tsv	true	medium	
work_title_the_origins_of_sex_differences_in_human_behavior_evolved_dispositi	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_jap_76_6_845	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_ratner_k_g_amodio_d_m_2013_seeing_us_vs_them_minimal_group_effects	url	https://doi.org/10.1037/pspa0000084	https://doi.org/10.1037/pspa0000084	real_world_grounding_sample_300.tsv	false	medium	
work_title_cumulative_structural_disadvantage_and_racial_health_disparities_t	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_schaefer_schwarz_2019_without_prereg_schaefer_2019_np_dev_029_6789	url	https://doi.org/10.3389/fpsyg.2019.00813	https://doi.org/10.3389/fpsyg.2019.00813	real_world_grounding_sample_300.tsv	false	medium	
work_title_rt_pcr_fig_4_24h_control_x_25_mg_kg_1_lead_acetate	url	https://doi.org/10.7554/eLife.41602	https://doi.org/10.7554/eLife.41602	real_world_grounding_sample_300.tsv	false	medium	
work_title_nahmias_et_al_2006	url	https://www.rexdouglass.com	https://www.rexdouglass.com	real_world_grounding_sample_300.tsv	false	medium	
work_title_treatment_engagement	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_who_gets_a_swiss_passport_a_natural_experiment_in_immigrant_discri	url	https://doi.org/10.1177/2053168016665856	https://doi.org/10.1177/2053168016665856	real_world_grounding_sample_300.tsv	false	medium	
work_title_jap_93_6_1208	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_mutualism_and_manipulation_in_hadza_honeyguide_interactions	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_nct_nct01816295	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_do_women_shy_away_from_competition_do_men_compete_too_much	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_doi_10_1037_0096_3445_136_2_241	doi	10.1371/journal.pone.0147770	https://doi.org/10.1371/journal.pone.0147770	real_world_grounding_sample_300.tsv	false	high	
work_doi_10_1037_0096_3445_136_2_241	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_brief_psychiatric_rating_scale_change_in_psychiatric_symptoms	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_doi_10_1161_01_str_0000237124_20596_92	doi	10.1136/bmj.h468	https://doi.org/10.1136/bmj.h468	real_world_grounding_sample_300.tsv	false	high	
work_doi_10_1161_01_str_0000237124_20596_92	url	https://doi.org/10.1016/j.jclinepi.2023.06.017	https://doi.org/10.1016/j.jclinepi.2023.06.017	real_world_grounding_sample_300.tsv	false	medium	
work_title_change_in_polysomnographic_total_sleep_time_tst	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_linden_2015_2	url	https://doi.org/10.1371/journal.pone.0297075	https://doi.org/10.1371/journal.pone.0297075	real_world_grounding_sample_300.tsv	false	medium	
work_title_pmcid_5055753	pmcid	PMC5055753	https://pmc.ncbi.nlm.nih.gov/articles/PMC5055753/	real_world_grounding_sample_300.tsv	false	high	
work_title_pmcid_5055753	url	https://proceedings.mlr.press/v252/yun24a.html	https://proceedings.mlr.press/v252/yun24a.html	real_world_grounding_sample_300.tsv	false	medium	
work_title_time_to_vaginal_delivery_during_the_first_hospital_admission	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_faria_haddad_2014	url	https://doi.org/10.1016/j.jinteco.2020.103383	https://doi.org/10.1016/j.jinteco.2020.103383	real_world_grounding_sample_300.tsv	false	medium	
work_title_percentage_of_patients_alive_and_free_of_mechanical_ventilation	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_parent_child_information_frictions_and_human_capital_investment_ev	url	https://doi.org/10.1257/aer.20190687	https://doi.org/10.1257/aer.20190687	real_world_grounding_sample_300.tsv	false	medium	
work_title_change_in_observed_cdai_scores_from_baseline_to_weeks_4	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_the_variable_in_the_regression_model_of_discipline_over_inventory	doi	10.1016/j.jom.2005.11.004	https://doi.org/10.1016/j.jom.2005.11.004	real_world_grounding_sample_300.tsv	false	high	
work_title_the_variable_in_the_regression_model_of_discipline_over_inventory	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_is_the_spread_of_covid_19_across_countries_influenced_by_environme	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_plot2_metabus_open_bosco_jap_94_2_341_4420	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_jap_74_1_143	url	https://doi.org/10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	real_world_grounding_sample_300.tsv	false	medium	
work_title_composite_of_mortality_ongoing_need_for_hospitalization_or_mechani	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_watson_d_hubbard_b_wiese_d_2000_general_traits_of_personality_and	url	https://doi.org/10.1177/0956797619831612	https://doi.org/10.1177/0956797619831612	real_world_grounding_sample_300.tsv	false	medium	
work_title_development_of_muscularity_and_weight_concerns_in_heterosexual_and	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_progression_free_survival	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_notes_on_bonds_illiquidity_feedback_during_the_financial_crisis	url	https://doi.org/10.31222/osf.io/b7x8f_v1	https://doi.org/10.31222/osf.io/b7x8f_v1	real_world_grounding_sample_300.tsv	false	medium	
work_title_do_management_interventions_last_evidence_from_india	doi	10.1257/rct.2808-1.0::table:2.0	https://doi.org/10.1257/rct.2808-1.0::table:2.0	real_world_grounding_sample_300.tsv	false	high	
work_title_do_management_interventions_last_evidence_from_india	url	https://doi.org/10.1257/aer.20190687	https://doi.org/10.1257/aer.20190687	real_world_grounding_sample_300.tsv	false	medium	
work_title_the_primary_efficacy_endpoint_of_this_study_is_the_incidence_of_co	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_participants_would_ascribe_a_greater_number_of_traits_and_a_lesser	doi	10.5334/irsp.571	https://doi.org/10.5334/irsp.571	real_world_grounding_sample_300.tsv	false	high	
work_title_participants_would_ascribe_a_greater_number_of_traits_and_a_lesser	url	https://doi.org/10.1090/noti3044	https://doi.org/10.1090/noti3044	real_world_grounding_sample_300.tsv	false	medium	
work_title_rim_s_min_k_e_uleman_j_s_chartrand_t_l_carlston_d_e_2013_seeing_ot	url	https://doi.org/10.1037/pspa0000084	https://doi.org/10.1037/pspa0000084	real_world_grounding_sample_300.tsv	false	medium	
work_title_investigator_s_global_assessment_iga_score_at_week_6	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
work_title_change_from_single_blind_baseline_in_mean_pain_score_at_week_19_du	url	https://doi.org/10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	real_world_grounding_sample_300.tsv	false	medium	
