candidate_id	result_id	represented_source_id	route_module	route_family	input_primary_doi	input_pmid	input_pmcid	input_nct	input_title	input_first_author	input_year	query_used	api_url	api_record_id	api_record_json_path	candidate_url	candidate_final_url	candidate_repository	candidate_object_type_guess	candidate_relation_type	candidate_doi	candidate_pmid	candidate_pmcid	candidate_title	candidate_authors	candidate_year	candidate_license	candidate_access_status	download_attempted	http_status	mime_type	content_length	local_path	sha256	extracted_text_path	doi_in_candidate_text	pmid_in_candidate_text	pmcid_in_candidate_text	title_similarity	author_year_match	identity_decision	identity_reason	evidence_scale_candidate	failure_code	failure_detail	created_at
cand_63ba8e2cf87d	sr_5d73e18a9b1e	work_title_looking_on_the_bright_side_replicating_the_association_between_bri	semantic_scholar_openaccess_pdf_metadata	semantic_scholar	10.1525/collabra.168				Looking on the Bright Side: Replicating the Association between Brightness and Positivity - 2 matched prereg result(s)			10.1525/collabra.168							metadata_record	primary_identifier_route	10.1525/collabra.168							ok	false												metadata_only		level4_metadata_candidate	ok	1 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_27fc1fcb4b9c	sr_5d73e18a9b1e	work_title_looking_on_the_bright_side_replicating_the_association_between_bri	semantic_scholar_openaccess_pdf	semantic_scholar	10.1525/collabra.168				Looking on the Bright Side: Replicating the Association between Brightness and Positivity - 2 matched prereg result(s)			10.1525/collabra.168				http://www.collabra.org/articles/10.1525/collabra.168/galley/200/download/	https://online.ucpress.edu:443/collabra	online.ucpress.edu:443	blocked_page	primary_identifier_route	10.1525/collabra.168							http_403_blocked	true	403	text/html; charset=UTF-8	5582									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked		2026-05-01T04:36:38.715618+00:00
cand_b5eb0e688a99	sr_5d73e18a9b1e	work_title_looking_on_the_bright_side_replicating_the_association_between_bri	europepmc_pdf_metadata	europepmc	10.1525/collabra.168				Looking on the Bright Side: Replicating the Association between Brightness and Positivity - 2 matched prereg result(s)			10.1525/collabra.168							metadata_record	primary_identifier_route	10.1525/collabra.168							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_f17c1f32a3d7	sr_5d73e18a9b1e	work_title_looking_on_the_bright_side_replicating_the_association_between_bri	doi_accept_pdf	doi_accept	10.1525/collabra.168				Looking on the Bright Side: Replicating the Association between Brightness and Positivity - 2 matched prereg result(s)			10.1525/collabra.168				https://doi.org/10.1525/collabra.168	https://online.ucpress.edu/collabra/article/4/1/34/113006/Looking-on-the-Bright-Side-Replicating-the	online.ucpress.edu	blocked_page	primary_identifier_route	10.1525/collabra.168							http_403_blocked	true	403	text/html; charset=UTF-8	5883									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked	DOI resolver requested with Accept: application/pdf	2026-05-01T04:36:38.715618+00:00
cand_fd96aee7f461	sr_5d9a9531214b	work_title_sloman2016_1	crossref_tdm_pdf_metadata	crossref	10.1177/0956797616662271				sloman2016_1			10.1177/0956797616662271							metadata_record	primary_identifier_route	10.1177/0956797616662271							ok	false												metadata_only		level4_metadata_candidate	ok	2 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_ef3b685d9d2a	sr_5d9a9531214b	work_title_sloman2016_1	crossref_tdm_pdf	crossref	10.1177/0956797616662271				sloman2016_1			10.1177/0956797616662271				https://journals.sagepub.com/doi/pdf/10.1177/0956797616662271	https://journals.sagepub.com/doi/pdf/10.1177/0956797616662271	journals.sagepub.com	blocked_page	primary_identifier_route	10.1177/0956797616662271							http_403_blocked	true	403	text/html; charset=UTF-8	5741									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked		2026-05-01T04:36:38.715618+00:00
cand_e9bbe39e97a1	sr_5d9a9531214b	work_title_sloman2016_1	crossref_tdm_pdf	crossref	10.1177/0956797616662271				sloman2016_1			10.1177/0956797616662271				https://journals.sagepub.com/doi/full-xml/10.1177/0956797616662271	https://journals.sagepub.com/doi/full-xml/10.1177/0956797616662271	journals.sagepub.com	blocked_page	primary_identifier_route	10.1177/0956797616662271							http_403_blocked	true	403	text/html; charset=UTF-8	5756									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked		2026-05-01T04:36:38.715618+00:00
cand_a68206b737a6	sr_5d9a9531214b	work_title_sloman2016_1	unpaywall_pdf_metadata	unpaywall	10.1177/0956797616662271				sloman2016_1			10.1177/0956797616662271							metadata_record	primary_identifier_route	10.1177/0956797616662271							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_5a7c60f7b58b	sr_5d9a9531214b	work_title_sloman2016_1	openalex_pdf_metadata	openalex	10.1177/0956797616662271				sloman2016_1			10.1177/0956797616662271							metadata_record	primary_identifier_route	10.1177/0956797616662271							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_f73212374aaa	sr_5d9a9531214b	work_title_sloman2016_1	semantic_scholar_openaccess_pdf_metadata	semantic_scholar	10.1177/0956797616662271				sloman2016_1			10.1177/0956797616662271							metadata_record	primary_identifier_route	10.1177/0956797616662271							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_da7fb9771c41	sr_5d9a9531214b	work_title_sloman2016_1	europepmc_pdf_metadata	europepmc	10.1177/0956797616662271				sloman2016_1			10.1177/0956797616662271							metadata_record	primary_identifier_route	10.1177/0956797616662271							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_57c7c01d513e	sr_5d9a9531214b	work_title_sloman2016_1	doi_accept_pdf	doi_accept	10.1177/0956797616662271				sloman2016_1			10.1177/0956797616662271				https://doi.org/10.1177/0956797616662271	https://journals.sagepub.com/doi/10.1177/0956797616662271	journals.sagepub.com	blocked_page	primary_identifier_route	10.1177/0956797616662271							http_403_blocked	true	403	text/html; charset=UTF-8	5708									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked	DOI resolver requested with Accept: application/pdf	2026-05-01T04:36:38.715618+00:00
cand_3312bea5df77	sr_60c2a469e71e	work_title_jap_81_5_587	crossref_tdm_pdf_metadata	crossref	10.1037/0021-9010.81.5.587				JAP-81-5-587			10.1037//0021-9010.81.5.587							metadata_record	primary_identifier_route	10.1037/0021-9010.81.5.587							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_7cfd3f7b3b91	sr_60c2a469e71e	work_title_jap_81_5_587	unpaywall_pdf_metadata	unpaywall	10.1037/0021-9010.81.5.587				JAP-81-5-587			10.1037//0021-9010.81.5.587							metadata_record	primary_identifier_route	10.1037/0021-9010.81.5.587							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_3d688da058cd	sr_60c2a469e71e	work_title_jap_81_5_587	openalex_pdf_metadata	openalex	10.1037/0021-9010.81.5.587				JAP-81-5-587			10.1037//0021-9010.81.5.587							metadata_record	primary_identifier_route	10.1037/0021-9010.81.5.587							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_e425ccdc5252	sr_60c2a469e71e	work_title_jap_81_5_587	semantic_scholar_openaccess_pdf_metadata	semantic_scholar	10.1037/0021-9010.81.5.587				JAP-81-5-587			10.1037//0021-9010.81.5.587							metadata_record	primary_identifier_route	10.1037/0021-9010.81.5.587							http_404:	false												metadata_only		no_promotion	http_404:	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_8f32fd708480	sr_60c2a469e71e	work_title_jap_81_5_587	europepmc_pdf_metadata	europepmc	10.1037/0021-9010.81.5.587				JAP-81-5-587			10.1037//0021-9010.81.5.587							metadata_record	primary_identifier_route	10.1037/0021-9010.81.5.587							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_0b8db727932d	sr_60c2a469e71e	work_title_jap_81_5_587	doi_accept_pdf	doi_accept	10.1037/0021-9010.81.5.587				JAP-81-5-587			10.1037//0021-9010.81.5.587				https://doi.org/10.1037//0021-9010.81.5.587	https://doi.apa.org/doi/10.1037/0021-9010.81.5.587	doi.apa.org	blocked_page	primary_identifier_route	10.1037/0021-9010.81.5.587							http_403_blocked	true	403	text/html	851									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked	DOI resolver requested with Accept: application/pdf	2026-05-01T04:36:38.715618+00:00
cand_7bcb36f7602e	sr_60c2a469e71e	work_title_jap_81_5_587	crossref_tdm_pdf_metadata	crossref	10.1037/0021-9010.81.5.587				JAP-81-5-587			10.1037/0021-9010.81.5.587							metadata_record	primary_identifier_route	10.1037/0021-9010.81.5.587							ok	false												metadata_only		level4_metadata_candidate	ok	1 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_3f7f21bec538	sr_60c2a469e71e	work_title_jap_81_5_587	crossref_tdm_pdf	crossref	10.1037/0021-9010.81.5.587				JAP-81-5-587			10.1037/0021-9010.81.5.587				http://psycnet.apa.org/journals/apl/81/5/587.pdf	http://psycnet.apa.org/journals/apl/81/5/587.pdf	psycnet.apa.org	blocked_page	primary_identifier_route	10.1037/0021-9010.81.5.587							http_403_blocked	true	403	text/html	854									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked		2026-05-01T04:36:38.715618+00:00
cand_609a24ffdae3	sr_60c2a469e71e	work_title_jap_81_5_587	unpaywall_pdf_metadata	unpaywall	10.1037/0021-9010.81.5.587				JAP-81-5-587			10.1037/0021-9010.81.5.587							metadata_record	primary_identifier_route	10.1037/0021-9010.81.5.587							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_16a7c9c02685	sr_60c2a469e71e	work_title_jap_81_5_587	openalex_pdf_metadata	openalex	10.1037/0021-9010.81.5.587				JAP-81-5-587			10.1037/0021-9010.81.5.587							metadata_record	primary_identifier_route	10.1037/0021-9010.81.5.587							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_9d91a49a554c	sr_60c2a469e71e	work_title_jap_81_5_587	semantic_scholar_openaccess_pdf_metadata	semantic_scholar	10.1037/0021-9010.81.5.587				JAP-81-5-587			10.1037/0021-9010.81.5.587							metadata_record	primary_identifier_route	10.1037/0021-9010.81.5.587							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_8c3c51cc7685	sr_60c2a469e71e	work_title_jap_81_5_587	europepmc_pdf_metadata	europepmc	10.1037/0021-9010.81.5.587				JAP-81-5-587			10.1037/0021-9010.81.5.587							metadata_record	primary_identifier_route	10.1037/0021-9010.81.5.587							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_fec8df4887d4	sr_60c2a469e71e	work_title_jap_81_5_587	doi_accept_pdf	doi_accept	10.1037/0021-9010.81.5.587				JAP-81-5-587			10.1037/0021-9010.81.5.587				https://doi.org/10.1037/0021-9010.81.5.587	https://doi.apa.org/doi/10.1037/0021-9010.81.5.587	doi.apa.org	blocked_page	primary_identifier_route	10.1037/0021-9010.81.5.587							http_403_blocked	true	403	text/html	856									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked	DOI resolver requested with Accept: application/pdf	2026-05-01T04:36:38.715618+00:00
cand_428fec785906	sr_612caed0e0da	work_title_organizational_learning_in_target_setting	crossref_tdm_pdf_metadata	crossref	10.5465/amj.2014.0897				Organizational Learning In Target Setting			10.5465/amj.2014.0897							metadata_record	primary_identifier_route	10.5465/amj.2014.0897							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_6716d3e760f4	sr_612caed0e0da	work_title_organizational_learning_in_target_setting	unpaywall_pdf_metadata	unpaywall	10.5465/amj.2014.0897				Organizational Learning In Target Setting			10.5465/amj.2014.0897							metadata_record	primary_identifier_route	10.5465/amj.2014.0897							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_3db516133a0a	sr_612caed0e0da	work_title_organizational_learning_in_target_setting	openalex_pdf_metadata	openalex	10.5465/amj.2014.0897				Organizational Learning In Target Setting			10.5465/amj.2014.0897							metadata_record	primary_identifier_route	10.5465/amj.2014.0897							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_d8c53a159331	sr_612caed0e0da	work_title_organizational_learning_in_target_setting	semantic_scholar_openaccess_pdf_metadata	semantic_scholar	10.5465/amj.2014.0897				Organizational Learning In Target Setting			10.5465/amj.2014.0897							metadata_record	primary_identifier_route	10.5465/amj.2014.0897							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_29676a83d06b	sr_612caed0e0da	work_title_organizational_learning_in_target_setting	europepmc_pdf_metadata	europepmc	10.5465/amj.2014.0897				Organizational Learning In Target Setting			10.5465/amj.2014.0897							metadata_record	primary_identifier_route	10.5465/amj.2014.0897							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_6d5a026d0332	sr_612caed0e0da	work_title_organizational_learning_in_target_setting	doi_accept_pdf	doi_accept	10.5465/amj.2014.0897				Organizational Learning In Target Setting			10.5465/amj.2014.0897				https://doi.org/10.5465/amj.2014.0897	https://journals.aom.org/doi/10.5465/amj.2014.0897	journals.aom.org	blocked_page	primary_identifier_route	10.5465/amj.2014.0897							http_403_blocked	true	403	text/html; charset=UTF-8	5695									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked	DOI resolver requested with Accept: application/pdf	2026-05-01T04:36:38.715618+00:00
cand_5f4131430350	sr_61bbdea80744	work_title_forest_a_l_kille_d_r_wood_j_v_holmes_j_g_2014_discount_and_disenga	crossref_tdm_pdf_metadata	crossref	10.1037/a0038163				Forest, A. L., Kille, D. R., Wood, J. V., & Holmes, J. G. (2014). Discount and disengage: How chronic negative expressivity undermines partner responsiveness to negative disclosures. Journal of personality and social psychology, 107(6), 1013.			10.1037/a0038163							metadata_record	primary_identifier_route	10.1037/a0038163							ok	false												metadata_only		level4_metadata_candidate	ok	1 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_33a17a72dc17	sr_61bbdea80744	work_title_forest_a_l_kille_d_r_wood_j_v_holmes_j_g_2014_discount_and_disenga	crossref_tdm_pdf	crossref	10.1037/a0038163				Forest, A. L., Kille, D. R., Wood, J. V., & Holmes, J. G. (2014). Discount and disengage: How chronic negative expressivity undermines partner responsiveness to negative disclosures. Journal of personality and social psychology, 107(6), 1013.			10.1037/a0038163				http://psycnet.apa.org/journals/psp/107/6/1013.pdf	http://psycnet.apa.org/journals/psp/107/6/1013.pdf	psycnet.apa.org	blocked_page	primary_identifier_route	10.1037/a0038163							http_403_blocked	true	403	text/html	852									not_downloaded_or_not_identity_checked		no_promotion	http_403_blocked		2026-05-01T04:36:38.715618+00:00
cand_3d735777ff33	sr_61bbdea80744	work_title_forest_a_l_kille_d_r_wood_j_v_holmes_j_g_2014_discount_and_disenga	unpaywall_pdf_metadata	unpaywall	10.1037/a0038163				Forest, A. L., Kille, D. R., Wood, J. V., & Holmes, J. G. (2014). Discount and disengage: How chronic negative expressivity undermines partner responsiveness to negative disclosures. Journal of personality and social psychology, 107(6), 1013.			10.1037/a0038163							metadata_record	primary_identifier_route	10.1037/a0038163							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_16647a30158c	sr_61bbdea80744	work_title_forest_a_l_kille_d_r_wood_j_v_holmes_j_g_2014_discount_and_disenga	openalex_pdf_metadata	openalex	10.1037/a0038163				Forest, A. L., Kille, D. R., Wood, J. V., & Holmes, J. G. (2014). Discount and disengage: How chronic negative expressivity undermines partner responsiveness to negative disclosures. Journal of personality and social psychology, 107(6), 1013.			10.1037/a0038163							metadata_record	primary_identifier_route	10.1037/a0038163							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_61e5a9e59888	sr_61bbdea80744	work_title_forest_a_l_kille_d_r_wood_j_v_holmes_j_g_2014_discount_and_disenga	semantic_scholar_openaccess_pdf_metadata	semantic_scholar	10.1037/a0038163				Forest, A. L., Kille, D. R., Wood, J. V., & Holmes, J. G. (2014). Discount and disengage: How chronic negative expressivity undermines partner responsiveness to negative disclosures. Journal of personality and social psychology, 107(6), 1013.			10.1037/a0038163							metadata_record	primary_identifier_route	10.1037/a0038163							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
cand_0d6182d0e185	sr_61bbdea80744	work_title_forest_a_l_kille_d_r_wood_j_v_holmes_j_g_2014_discount_and_disenga	europepmc_pdf_metadata	europepmc	10.1037/a0038163				Forest, A. L., Kille, D. R., Wood, J. V., & Holmes, J. G. (2014). Discount and disengage: How chronic negative expressivity undermines partner responsiveness to negative disclosures. Journal of personality and social psychology, 107(6), 1013.			10.1037/a0038163							metadata_record	primary_identifier_route	10.1037/a0038163							ok	false												metadata_only		level4_metadata_candidate	ok	0 pdf candidates	2026-05-01T04:36:38.715618+00:00
