plot_id	plot_universe_id	canonical_result_id	criteria_version	decision_context_type	eligibility_status	included_in_plot	included_in_statistics	passed_criteria_ids	failed_criteria_ids	caveat_criteria_ids	decision_basis	decision_source	decided_at	plot_field	plot_source_family	render_order_group_count	style_group	exclusion_reason	notes
plot4_all_sources	plot4_all_source_dn_dump	cr_3fd8ccd58be3	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		clinical_trials_registry	ctgov_finer_grained_kg	52	clinical_trials_registry		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_ec7479cdc16c	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Business	score_cos_claims	5	Business		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot3_preregistered	plot3_preregistered_results	cr_e37d5d743e50	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Clinical medicine	ClinicalTrials.gov phase-2+ primary randomized registry rows	18	Clinical medicine		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot3_preregistered	plot3_preregistered_results	cr_4ac25dc6f47b	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Political science	Golden Gulzar Sonnet political-responsiveness preregistered field experiment	1	Political science		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot2_published	plot2_published_paper_d_vs_n	cr_a772cb180eae	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		sociology and criminology	DARPA SCORE / COS claims	5	sociology and criminology		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_1f0e7b87910f	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Political science	score_cos_claims	5	Political science		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot2_published	plot2_published_paper_d_vs_n	cr_e5997d5ccdd9	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		social_intervention_research	Olsson/Sundell social interventions	1	social_intervention_research		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot2_published	plot2_published_paper_d_vs_n	cr_174aa635b5fa	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Political science	DARPA SCORE / COS claims	1	Political science		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_7231f190fdd1	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		genetics_biomedicine	gwas_catalog	33	genetics_biomedicine		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot1_replication	plot1_replication_pairs	cr_da162ab010dd	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Psychology/health	Boyce student replication corpus	9	Psychology/health		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_b83f6521e82a	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		io_psychology_management	metabus_open_bosco	16	io_psychology_management		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_064861ba7a0f	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		clinical_trials_registry	ctgov_finer_grained_kg	52	clinical_trials_registry		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_e58d402e83f3	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		clinical_trials_registry	ctgov_finer_grained_kg	52	clinical_trials_registry		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_f5ab8a455f1f	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		genetics_biomedicine	gwas_catalog	33	genetics_biomedicine		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_6665113bffb1	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		clinical_trials_registry	ctgov_finer_grained_kg	52	clinical_trials_registry		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_8fff2cb02f4c	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		clinical_trials_registry	ctgov_finer_grained_kg	52	clinical_trials_registry		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot3_preregistered	plot3_preregistered_results	cr_054ffc2b67f6	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Psychology/health	Schäfer/Schwarz 2019 preregistered psychology articles	5	Psychology/health		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_7e25bf8399a5	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		io_psychology_management	metabus_open_bosco	16	io_psychology_management		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot2_published	plot2_published_paper_d_vs_n	cr_c846635f1349	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		io_psychology_management	metaBUS open Bosco subset	16	io_psychology_management		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot3_preregistered	plot3_preregistered_results	cr_7ced15f2daed	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Clinical medicine	ClinicalTrials.gov phase-2+ primary randomized registry rows	18	Clinical medicine		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot3_preregistered	plot3_preregistered_results	cr_aaf73d14b968	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Clinical medicine	ClinicalTrials.gov phase-2+ primary randomized registry rows	18	Clinical medicine		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot2_published	plot2_published_paper_d_vs_n	cr_017aa0d24327	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		io_psychology_management	metaBUS open Bosco subset	16	io_psychology_management		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_af1f3ab116be	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		sociology and criminology	score_cos_claims	2	sociology and criminology		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_16017ed186ee	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		clinical_trials_registry	ctgov_finer_grained_kg	52	clinical_trials_registry		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot2_published	plot2_published_paper_d_vs_n	cr_91855dacc63b	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		io_psychology_management	metaBUS open Bosco subset	16	io_psychology_management		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_fd0d10bd9f8c	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		io_psychology_management	metabus_open_bosco	16	io_psychology_management		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot3_preregistered	plot3_preregistered_results	cr_76d0cf3415c4	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Clinical medicine	ClinicalTrials.gov phase-2+ primary randomized registry rows	18	Clinical medicine		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_c71ac7bc3bd3	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Clinical medicine	ClinicalTrials.gov phase-2+ primary randomized registry rows	20	Clinical medicine		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_8fa73f4e743f	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		genetics_biomedicine	gwas_catalog	33	genetics_biomedicine		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_e72826bb43fb	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Political science	score_cos_claims	5	Political science		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_7f37bf8ab1a7	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		io_psychology_management	metabus_open_bosco	16	io_psychology_management		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_e61400a190c0	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		io_psychology_management	metabus_open_bosco	16	io_psychology_management		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot2_published	plot2_published_paper_d_vs_n	cr_af3aa1d4b34e	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Psychology/health	DARPA SCORE / COS claims	14	Psychology/health		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot2_published	plot2_published_paper_d_vs_n	cr_96efde9323db	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Psychology/health	Schäfer/Schwarz psychology articles (without preregistration)	14	Psychology/health		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_71ee53552834	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		clinical_trials_registry	ctgov_finer_grained_kg	52	clinical_trials_registry		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_4df823c6ae16	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		clinical_trials_registry	ctgov_finer_grained_kg	52	clinical_trials_registry		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot3_preregistered	plot3_preregistered_results	cr_cfcfe4af784a	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Clinical medicine	ClinicalTrials.gov phase-2+ primary randomized registry rows	18	Clinical medicine		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_3d047ff96d4d	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Psychology/health	schaefer_schwarz_2019_without_prereg	11	Psychology/health		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot2_published	plot2_published_paper_d_vs_n	cr_b2f33b0719c2	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Psychology/health	Schäfer/Schwarz psychology articles (without preregistration)	14	Psychology/health		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_2734829930a8	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		clinical_trials_registry	ctgov_finer_grained_kg	52	clinical_trials_registry		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_e46741a7d412	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Clinical medicine	ClinicalTrials.gov phase-2+ primary randomized registry rows	20	Clinical medicine		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_d5ef41617c84	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Evolutionary Psychology	forrt_fred	1	Evolutionary Psychology		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_2449f6ef2a07	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		io_psychology_management	metabus_open_bosco	16	io_psychology_management		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_f0e8c443c637	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		psychology_social_personality	motyl_2017_critical_tests	3	psychology_social_personality		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot2_published	plot2_published_paper_d_vs_n	cr_d11ec3c47ce0	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		sociology and criminology	DARPA SCORE / COS claims	5	sociology and criminology		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot2_published	plot2_published_paper_d_vs_n	cr_8c6a3c09db1d	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Psychology/health	Schäfer/Schwarz psychology articles (without preregistration)	14	Psychology/health		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_492003e22a15	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py			BRI primary t experiment table	19	BRI primary t experiment table		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot2_published	plot2_published_paper_d_vs_n	cr_d9af9c9d966a	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		experimental philosophy	replication-pair original-side bridge	2	experimental philosophy		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_824dff86a9e4	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		clinical_trials_registry	ctgov_finer_grained_kg	52	clinical_trials_registry		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_1c321d607ec8	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		political_science	esarey_wu_2016_political_science_main_findings	3	political_science		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_08aa2d3fff8c	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		io_psychology_management	metabus_open_bosco	16	io_psychology_management		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot2_published	plot2_published_paper_d_vs_n	cr_67bc075c9d23	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Psychology/health	DARPA SCORE / COS claims	14	Psychology/health		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot2_published	plot2_published_paper_d_vs_n	cr_16a8038ff49f	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Psychology/health	Kühberger psychology main results	14	Psychology/health		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot3_preregistered	plot3_preregistered_results	cr_04ded7744cc7	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Clinical medicine	ClinicalTrials.gov phase-2+ primary randomized registry rows	18	Clinical medicine		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_7e974e44985a	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Economics/finance	forrt_fred	5	Economics/finance		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot1_replication	plot1_replication_pairs	cr_02029c02b736	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py			FReD filtered pair table	16	FReD filtered pair table		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_1b0e0c3bb3e2	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		clinical_trials_registry	ctgov_finer_grained_kg	52	clinical_trials_registry		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot1_replication	plot1_replication_pairs	cr_9b63e93b0471	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Clinical medicine	Ying 2023 manual partial reconstruction	1	Clinical medicine		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_edb31ae73dda	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Clinical medicine	ClinicalTrials.gov phase-2+ primary randomized registry rows	20	Clinical medicine		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_9092da161e26	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Psychology/health	linden_2024_random_effects	11	Psychology/health		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_62ffc7026ec2	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		medicine_rct	yun_llm_meta_analysis	4	medicine_rct		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_12c2c4d5c3d1	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Clinical medicine	ClinicalTrials.gov phase-2+ primary randomized registry rows	20	Clinical medicine		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_50f5cc558134	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Economics/finance	havranek_armington	5	Economics/finance		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_e8b145d229e8	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Clinical medicine	ClinicalTrials.gov phase-2+ primary randomized registry rows	20	Clinical medicine		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot2_published	plot2_published_paper_d_vs_n	cr_eee7a2215a0a	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Economics/finance	Brodeur economics corpus	2	Economics/finance		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_d1f80ef8a455	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		clinical_trials_registry	ctgov_finer_grained_kg	52	clinical_trials_registry		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_3ea72750fd5c	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py			FReD filtered pair table	19	FReD filtered pair table		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot1_replication	plot1_replication_pairs	cr_82a09ffa7ec1	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		Psychology/health	SCORE analyst join	9	Psychology/health		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot2_published	plot2_published_paper_d_vs_n	cr_94ea87d0bb5f	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		io_psychology_management	metaBUS open Bosco subset	16	io_psychology_management		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_9fdcae473648	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		io_psychology_management	metabus_open_bosco	16	io_psychology_management		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot4_all_sources	plot4_all_source_dn_dump	cr_011675cafb5f	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		clinical_trials_registry	ctgov_finer_grained_kg	52	clinical_trials_registry		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot1_replication	plot1_replication_pairs	cr_f8bbf936d50b	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py			LOOPR coding workbook	16	LOOPR coding workbook		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
plot2_published	plot2_published_paper_d_vs_n	cr_e64466cdd3da	schema_pilot_sample_300	current_plot	included	true	true				Sampled from the current plotted dot membership table; full criterion replay is staged for the YAML-backed plot universe layer.	scripts/build_codebook_pilot_sample.py		health	FORRT FReD	1	health		Pilot plot membership generated from sampled plot row; render_order_group_count is computed within the 300-row pilot only.
