source_result_id	result_label	source_family	source_directness	coding_status	local_evidence_path	local_evidence_sha256	local_evidence_kind	doi_list	pmid_list	pmcid_list	nct_list	url_list	aea_trial_list	dataverse_dvn_list	source_bib_key	source_bib_doi	source_bib_url	source_bib_title	source_bib_real_world_url	crossref_resolved_doi	crossref_resolved_title	crossref_score	crossref_title_similarity	crossref_resolution_method	crossref_resolution_status	crossref_query_url	primary_real_world_url	primary_real_world_url_basis	grounding_status	literal_number_status	number_verified_against_original_source	grounding_note	evidence_level	evidence_level_name	source_is_original	number_verified_by_us	represented_work_identified	source_is_external	requires_manual_review	conversion_verified
sr_68030d0ead7f	"""Walking on eggshells"": How expressing relationship insecurities perpetuates them."	forrt_fred	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/fred/FReD.xlsx	59545e3fc0c2979d97507097526319ec8c275aae3ac40c0d1a6d327492079e6b	external_corpus_mirror	10.1037/0022-3514.95.2.420							tosh2024	10.1090/noti3044	https://doi.org/10.1090/noti3044	The Piranha Problem: Large Effects Swimming in a Small Pond	https://doi.org/10.1090/noti3044						not_needed_or_not_attempted		https://doi.org/10.1037/0022-3514.95.2.420	doi	represented_work_identifier_in_source_row	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_9e1a912c9b1d	Genome-wide association studies identify 137 genetic loci for DNA methylation biomarkers of aging.	gwas_catalog	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/gwas_catalog/gwas-catalog-download-associations-alt-full.tsv	d54e13c7e17b4809c5d57202a5c76b8315dc5beb6e154377255df1de550fc8d2	external_corpus_mirror		34187551						yengo2022	10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	A saturated map of common genetic variants associated with human height	https://doi.org/10.1038/s41586-022-05275-y						not_needed_or_not_attempted		https://pubmed.ncbi.nlm.nih.gov/34187551/	pmid	represented_work_identifier_in_source_row	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_df1f5890afec	Morphine Milligram Equivalents (MME)	ctgov_finer_grained_kg	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT02887989	https://clinicaltrials.gov/study/NCT02887989			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT02887989	nct	registry_identifier_nct	literal_number_from_external_corpus_mirror	not_yet	NCT registry row is treated as authoritative registry source for the literal result.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_f5b1fa84ce27	Durgin, F. H., Fox, L. F., & Kim, D. H. (2003). Not Letting the Left Leg Know What the Right Leg is Doing Limb-Specific Locomotor Adaptation to Sensory-Cue Conflict. Psychological Science, 14(6), 567-572.	motyl_2017_critical_tests	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/motyl_2017/ScienceStatus_C.csv	c3e0e57e2910bc82f9d05740f52f53857a2ebc34353320d73ec5b74ba3613769	external_corpus_mirror								motyl2017state	10.1037/pspa0000084	https://doi.org/10.1037/pspa0000084	The State of Social and Personality Science: Rotten to the Core, Not So Bad, Getting Better, or Getting Worse?	https://doi.org/10.1037/pspa0000084	10.1046/j.0956-7976.2003.psci_1466.x	Not Letting the Left Leg Know What the Right Leg is Doing		1.000	title_year_journal	candidate_high_similarity	https://api.crossref.org/works?rows=1&query.bibliographic=Durgin%2C+F.+H.%2C+Fox%2C+L.+F.%2C+%26+Kim%2C+D.+H.+%282003%29.+Not+Letting+the+Left+Leg+Know+What+the+Right+Leg+is+Doing+Limb-Specific+Locomotor+Adaptation+to+Sensory-Cue+Conflict.+Psychological+Science%2C+14%286%29%2C+567-572.+Psych+Science+2003.0	https://doi.org/10.1046/j.0956-7976.2003.psci_1466.x	crossref_doi	represented_work_crossref_resolved	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_17b0cfe42e6d	Period 1: Endoscopic Remission	ctgov_finer_grained_kg	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT01903252	https://clinicaltrials.gov/study/NCT01903252			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT01903252	nct	registry_identifier_nct	literal_number_from_external_corpus_mirror	not_yet	NCT registry row is treated as authoritative registry source for the literal result.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_c1cbd6657a4e	plot2::JAP-84-3-445	metaBUS open Bosco subset	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/metabus/Ver2-08_MasterDB_JAP-PPsych_1980-2010.xlsx	6ddc9c27ad135da96a982ed20004713fe4904741e34caee71828d7efbce9df1b	external_corpus_mirror								bosco2020metabus	10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	Advancing Meta-Analysis With Knowledge-Management Platforms: Using metaBUS in Psychology	https://doi.org/10.1177/2515245919882693	10.1037/0021-9010.84.3.445	The effects of interpersonal trust on work group performance.	30.776022		metabus_journal_volume_issue_page	candidate_high_similarity	https://api.crossref.org/works?rows=1&query.bibliographic=Journal+of+Applied+Psychology+1999.0+84+3+445	https://doi.org/10.1037/0021-9010.84.3.445	crossref_doi	represented_work_crossref_resolved	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_6e06fcfca537	The spectrum of association in HLA region with rheumatoid arthritis in a diverse Asian population: evidence from the MyEIRA case-control study.	gwas_catalog	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/gwas_catalog/gwas-catalog-download-associations-alt-full.tsv	d54e13c7e17b4809c5d57202a5c76b8315dc5beb6e154377255df1de550fc8d2	external_corpus_mirror		33514426						yengo2022	10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	A saturated map of common genetic variants associated with human height	https://doi.org/10.1038/s41586-022-05275-y						not_needed_or_not_attempted		https://pubmed.ncbi.nlm.nih.gov/33514426/	pmid	represented_work_identifier_in_source_row	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_307943984453	schaefer_2019_np_SOC.079	schaefer_schwarz_2019_without_prereg	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/schaefer_schwarz_2019/studies_without_prereg.xlsx	62dfc5e065a94a3dbfdbdd1c97a97c92c54021438c6e34f22f61be4c61771c9e	external_corpus_mirror								schaefer2019meaningfulness	10.3389/fpsyg.2019.00813	https://doi.org/10.3389/fpsyg.2019.00813	The Meaningfulness of Effect Sizes in Psychological Research: Differences Between Sub-Disciplines and the Impact of Potential Biases	https://doi.org/10.3389/fpsyg.2019.00813	10.3765/plsa.v4i1.4501	NP internal syntax: High tone and quantifier conditions		0.231	title_year_journal	candidate_low_similarity	https://api.crossref.org/works?rows=1&query.bibliographic=schaefer_2019_np_SOC.079+1980.0	https://doi.org/10.3765/plsa.v4i1.4501	crossref_doi	represented_work_crossref_candidate_low_similarity	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	2	external_source_assertion	false	false	false	true	true	false
sr_61bbdea80744	Forest, A. L., Kille, D. R., Wood, J. V., & Holmes, J. G. (2014). Discount and disengage: How chronic negative expressivity undermines partner responsiveness to negative disclosures. Journal of personality and social psychology, 107(6), 1013.	Motyl social/personality critical tests	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/motyl_2017/ScienceStatus_C.csv	c3e0e57e2910bc82f9d05740f52f53857a2ebc34353320d73ec5b74ba3613769	external_corpus_mirror								motyl2017state	10.1037/pspa0000084	https://doi.org/10.1037/pspa0000084	The State of Social and Personality Science: Rotten to the Core, Not So Bad, Getting Better, or Getting Worse?	https://doi.org/10.1037/pspa0000084	10.1037/a0038163	Discount and disengage: How chronic negative expressivity undermines partner responsiveness to negative disclosures.		1.000	title_year_journal	candidate_high_similarity	https://api.crossref.org/works?rows=1&query.bibliographic=Forest%2C+A.+L.%2C+Kille%2C+D.+R.%2C+Wood%2C+J.+V.%2C+%26+Holmes%2C+J.+G.+%282014%29.+Discount+and+disengage%3A+How+chronic+negative+expressivity+undermines+partner+responsiveness+to+negative+disclosures.+Journal+of+personality+and+social+psychology%2C+107%286%29%2C+1013.+JPSP+2014.0	https://doi.org/10.1037/a0038163	crossref_doi	represented_work_crossref_resolved	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_1ed207224a85	JAP-87-1-185	metabus_open_bosco	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/metabus/Ver2-08_MasterDB_JAP-PPsych_1980-2010.xlsx	6ddc9c27ad135da96a982ed20004713fe4904741e34caee71828d7efbce9df1b	external_corpus_mirror								bosco2020metabus	10.1177/2515245919882693	https://doi.org/10.1177/2515245919882693	Advancing Meta-Analysis With Knowledge-Management Platforms: Using metaBUS in Psychology	https://doi.org/10.1177/2515245919882693	10.1037/0021-9010.87.1.185	Effects of procedure and outcome accountability on interview validity.	28.550423		metabus_journal_volume_issue_page	candidate_high_similarity	https://api.crossref.org/works?rows=1&query.bibliographic=Journal+of+Applied+Psychology+2002.0+87+1+185	https://doi.org/10.1037/0021-9010.87.1.185	crossref_doi	represented_work_crossref_resolved	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_fdf78d9e9f66	Forced Expiratory Volume in One Second (FEV1) Area Under Curve 0-3 Hour (h) (AUC 0-3h) Response at 24 Weeks	ctgov_finer_grained_kg	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT00793624 | NCT00796653	https://clinicaltrials.gov/study/NCT00796653			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT00793624	nct	registry_identifier_nct	literal_number_from_external_corpus_mirror	not_yet	NCT registry row is treated as authoritative registry source for the literal result.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_72511a245c94	Percentage of Participants With a ≥90% Improvement in Psoriasis Area and Severity Index (PASI 90) From Baseline	ctgov_finer_grained_kg	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT02561806	https://clinicaltrials.gov/study/NCT02561806			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT02561806	nct	registry_identifier_nct	literal_number_from_external_corpus_mirror	not_yet	NCT registry row is treated as authoritative registry source for the literal result.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_c5752f09223e	Genome-wide association and longitudinal analyses reveal genetic loci linking pubertal height growth, pubertal timing and childhood adiposity.	gwas_catalog	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/gwas_catalog/gwas-catalog-download-associations-alt-full.tsv	d54e13c7e17b4809c5d57202a5c76b8315dc5beb6e154377255df1de550fc8d2	external_corpus_mirror		23449627						yengo2022	10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	A saturated map of common genetic variants associated with human height	https://doi.org/10.1038/s41586-022-05275-y						not_needed_or_not_attempted		https://pubmed.ncbi.nlm.nih.gov/23449627/	pmid	represented_work_identifier_in_source_row	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_9c4daeb580e8	the Occurrence of Cardiovascular Event and Peritonitis Events	ctgov_finer_grained_kg	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT01391468	https://clinicaltrials.gov/study/NCT01391468			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT01391468	nct	registry_identifier_nct	literal_number_from_external_corpus_mirror	not_yet	NCT registry row is treated as authoritative registry source for the literal result.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_c25aa56f24e3	Melanesian blond hair is caused by an amino acid change in TYRP1.	gwas_catalog	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/gwas_catalog/gwas-catalog-download-associations-alt-full.tsv	d54e13c7e17b4809c5d57202a5c76b8315dc5beb6e154377255df1de550fc8d2	external_corpus_mirror		22556244						yengo2022	10.1038/s41586-022-05275-y	https://doi.org/10.1038/s41586-022-05275-y	A saturated map of common genetic variants associated with human height	https://doi.org/10.1038/s41586-022-05275-y						not_needed_or_not_attempted		https://pubmed.ncbi.nlm.nih.gov/22556244/	pmid	represented_work_identifier_in_source_row	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_4871288bad74	PCR-Corrected Adequate Clinical and Parasitological Response (ACPR) Rate on Day 28	ctgov_finer_grained_kg	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT00422084	https://clinicaltrials.gov/study/NCT00422084			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT00422084	nct	registry_identifier_nct	literal_number_from_external_corpus_mirror	not_yet	NCT registry row is treated as authoritative registry source for the literal result.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_92b015f56f77	Narcotic Use	ctgov_finer_grained_kg	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT01163214	https://clinicaltrials.gov/study/NCT01163214			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT01163214	nct	registry_identifier_nct	literal_number_from_external_corpus_mirror	not_yet	NCT registry row is treated as authoritative registry source for the literal result.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_2c54a948cfe2	The Primary Outcome is the Area Under the Stimulated C-peptide Curve (AUC) at the One Year Visit	ctgov_finer_grained_kg	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT00529399	https://clinicaltrials.gov/study/NCT00529399			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT00529399	nct	registry_identifier_nct	literal_number_from_external_corpus_mirror	not_yet	NCT registry row is treated as authoritative registry source for the literal result.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_6884c920951c	Halberda, J. (2006). Is this a dax which I see before me? Use of the logical argument disjunctive syllogism supports word-learning in children and adults.Cognitive psychology, 53(4), 310-344.	MetaLab	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/metalab/metalab.Rdata	e3dcd2ccf198f6aabc9285575dfcc1a604fc1b185ddfc508791db9bb3d0a5b55	external_corpus_mirror								bergmann2018metalab	10.1111/cdev.13079	https://doi.org/10.1111/cdev.13079	Promoting Replicability in Developmental Research Through Meta-analyses: Insights From Language Acquisition Research	https://doi.org/10.1111/cdev.13079	10.1016/j.cogpsych.2006.04.003	Is this a dax which I see before me? Use of the logical argument disjunctive syllogism supports word-learning in children and adults		1.000	title_year_journal	candidate_high_similarity	https://api.crossref.org/works?rows=1&query.bibliographic=Halberda%2C+J.+%282006%29.+Is+this+a+dax+which+I+see+before+me%3F+Use+of+the+logical+argument+disjunctive+syllogism+supports+word-learning+in+children+and+adults.Cognitive+psychology%2C+53%284%29%2C+310-344.+2006.0	https://doi.org/10.1016/j.cogpsych.2006.04.003	crossref_doi	represented_work_crossref_resolved	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_333ef50a595e	Percentage of Subjects Who Achieved a Composite P-GAPS1/CPnS2 Response	ctgov_finer_grained_kg	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/ctgov_kg/efficacy_df.csv	b41c171dad525c18cd25b9df1429a9590282e9cb91fbcf606b72ef00d7222af1	external_corpus_mirror				NCT02398188	https://clinicaltrials.gov/study/NCT02398188			du2024	10.6084/m9.figshare.24225166	https://doi.org/10.6084/m9.figshare.24225166	Clinical trials efficacy results dataset (derivative of AACT)	https://doi.org/10.6084/m9.figshare.24225166						not_needed_or_not_attempted		https://clinicaltrials.gov/study/NCT02398188	nct	registry_identifier_nct	literal_number_from_external_corpus_mirror	not_yet	NCT registry row is treated as authoritative registry source for the literal result.	4	target_source_independently_grounded	false	false	true	true	true	false
sr_03355505d651	Young, L., & Durwin, A. J. (2013). Moral realism as moral motivation: The impact of meta-ethics on everyday decision-making. Journal of Experimental Social Psychology, 49(2), 302-306.	Motyl social/personality critical tests	candidate_child_numeric_row	coded_with_schema_gaps	data/raw/corpus_candidates/motyl_2017/ScienceStatus_C.csv	c3e0e57e2910bc82f9d05740f52f53857a2ebc34353320d73ec5b74ba3613769	external_corpus_mirror								motyl2017state	10.1037/pspa0000084	https://doi.org/10.1037/pspa0000084	The State of Social and Personality Science: Rotten to the Core, Not So Bad, Getting Better, or Getting Worse?	https://doi.org/10.1037/pspa0000084	10.1016/j.jesp.2012.11.013	Moral realism as moral motivation: The impact of meta-ethics on everyday decision-making		1.000	title_year_journal	candidate_high_similarity	https://api.crossref.org/works?rows=1&query.bibliographic=Young%2C+L.%2C+%26+Durwin%2C+A.+J.+%282013%29.+Moral+realism+as+moral+motivation%3A+The+impact+of+meta-ethics+on+everyday+decision-making.+Journal+of+Experimental+Social+Psychology%2C+49%282%29%2C+302-306.+JESP+2013.0	https://doi.org/10.1016/j.jesp.2012.11.013	crossref_doi	represented_work_crossref_resolved	literal_number_from_external_corpus_mirror	not_yet	Real-world handle found, but the numeric result still needs original/source verification.	4	target_source_independently_grounded	false	false	true	true	true	false
