canonical_result_id	represented_source_id	preferred_source_result_id	result_label	D	N	effect_metric_for_plot	panel	row_unit	source_result_count	aggregation_rule	D_min	D_median	D_max	N_min	N_median	N_max	resolution_status	resolution_notes
cr_6d32d5884d17	work_nct_nct00474851	sr_37218d335ce6	Bone Mineral Density	0.4518760436222017	53.0	d_proxy	plot_3	Plot 3	1	single sampled source-result	0.4518760436222017	0.4518760436222017	0.4518760436222017	53.0	53.0	53.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_c30ace9f717f	work_title_scarcity_induced_focus_ledas_to_neglect_of_other_details	sr_885a811e26fd	Scarcity-induced focus ledas to neglect of other details	0.0632771997168332	972.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0632771997168332	0.0632771997168332	0.0632771997168332	972.0	972.0	972.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_c28f10d15b00	work_title_is_cleanliness_next_to_godliness_dispelling_old_wives_tales_failur	sr_f2b05e0d75f6	Is cleanliness next to godliness? Dispelling old wives' tales: Failure to replicate Zhong and Liljenquist (2006)	0.2010075630518424	115.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	0.2010075630518424	0.2010075630518424	0.2010075630518424	115.0	115.0	115.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_941cd4d170a6	work_nct_nct00784654	sr_28aebf7ac1f1	Percent of Participants With Treatment Failures at End of The Randomized Withdrawal Period	0.3961328676721795	276.0	d_proxy	plot_3	Plot 3	1	single sampled source-result	0.3961328676721795	0.3961328676721795	0.3961328676721795	276.0	276.0	276.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_895e67d2db84	work_title_effects_of_phonemic_similarity_on_total_number_of_correctly_recall	sr_8d5804d7e7e8	effects of phonemic similarity [...] on total number of [...] correctly recalled times	2.1600925906080968	24.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	2.1600925906080968	2.1600925906080968	2.1600925906080968	24.0	24.0	24.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_fe91bc80d219	work_title_tumorigenicity_frequency_between_top_gfplow_vs_top_gfphigh_450_cul	sr_2d2f63f07b2f	Tumorigenicity frequency between TOP-GFPlow vs TOP-GFPhigh (450 culture)	1.072384	7.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	1.072384	1.072384	1.072384	7.0	7.0	7.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_7514506bbe82	work_title_integration_of_transcriptome_and_exome_genotyping_identifies_signi	sr_649b913c7a05	Integration of Transcriptome and Exome Genotyping Identifies Significant Variants with Autism Spectrum Disorder.	0.636951282605189	202.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.636951282605189	0.636951282605189	0.636951282605189	202.0	202.0	202.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_cd24f9151b62	work_title_proportion_of_patients_meeting_american_college_of_rheumatology_20	sr_2d3d0f11d546	Proportion of Patients Meeting American College of Rheumatology 20 Response Criteria (ACR20) at 12weeks	0.0284994070815376	254.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0284994070815376	0.0284994070815376	0.0284994070815376	254.0	254.0	254.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_78a96c05e33f	work_title_nrs_numerical_rating_scale	sr_50fdee6ef7a9	NRS (Numerical Rating Scale)	0.0478781021625684	112.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0478781021625684	0.0478781021625684	0.0478781021625684	112.0	112.0	112.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_bdce52da36ab	work_title_jap_93_4_864	sr_09896453a68e	JAP-93-4-864	0.211175382487682	659.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.211175382487682	0.211175382487682	0.211175382487682	659.0	659.0	659.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_c02bef21928d	work_plot2_metabus_open_bosco_jap_95_1_122_4496	sr_3cda92191f17	plot2::JAP-95-1-122	1.6897510483857128	112.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	1.6897510483857128	1.6897510483857128	1.6897510483857128	112.0	112.0	112.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_bbb47d81e2cf	work_title_change_in_positive_and_negative_syndrome_scale_panss_total_score_f	sr_f2d67c41c94e	Change in Positive and Negative Syndrome Scale (PANSS) Total Score From Baseline to Week 13 or the Last Post-baseline Assessment	0.219863853252436	652.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.219863853252436	0.219863853252436	0.219863853252436	652.0	652.0	652.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_036270317940	work_title_mean_change_in_baseline_observation_carried_forward_bocf_average_d	sr_1da5d9472eaf	Mean Change in Baseline Observation Carried Forward (BOCF) Average Daily Pain Score	0.2349643662855672	452.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.2349643662855672	0.2349643662855672	0.2349643662855672	452.0	452.0	452.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_6037bb7d04c5	work_title_genome_wide_association_study_of_pancreatic_cancer_in_japanese_pop	sr_ba8e04437ef3	Genome-wide association study of pancreatic cancer in Japanese population.	0.1141398021728496	6200.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1141398021728496	0.1141398021728496	0.1141398021728496	6200.0	6200.0	6200.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_2d943a40ae07	work_title_change_in_clinical_activity_score_cas	sr_b900a0f99163	Change in Clinical Activity Score (CAS)	0.1380502125881889	25.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1380502125881889	0.1380502125881889	0.1380502125881889	25.0	25.0	25.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_9cfe4e414211	work_title_jap_91_1_139	sr_7432aa117bcb	JAP-91-1-139	0.3659776557130101	69.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.3659776557130101	0.3659776557130101	0.3659776557130101	69.0	69.0	69.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_7579f59939a1	work_title_paper_41_experiment_2	sr_0ef241dace7f	paper_41_experiment_2	1.691181	20.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	1.691181	1.691181	1.691181	20.0	20.0	20.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_3fd8ccd58be3	work_title_comparing_all_morning_bowel_prep_to_evening_bowel_prep_for_patient	sr_616ebdabaa34	Comparing All Morning Bowel Prep to Evening Bowel Prep for Patients Undergoing Afternoon Colonoscopies. (Using Ottawa Scale Scores, Range 0-14) Lower Score Indicates a Better Outcome.	0.3969830567692884	136.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.3969830567692884	0.3969830567692884	0.3969830567692884	136.0	136.0	136.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_ec7479cdc16c	work_title_ceo_career_horizon_and_tenure_future_performance_implications_unde	sr_e1dd23091aff	Ceo Career Horizon And Tenure: Future Performance Implications Under Different Contingencies	0.2415341116210941	206.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.2415341116210941	0.2415341116210941	0.2415341116210941	206.0	206.0	206.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_e37d5d743e50	work_nct_nct01974206	sr_8d7acd628883	Percentage of Participants With CMV Viremia Through 1 Year Post First Study Drug Injection	0.1668163240820576	150.0	d_proxy	plot_3	Plot 3	1	single sampled source-result	0.1668163240820576	0.1668163240820576	0.1668163240820576	150.0	150.0	150.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_4ac25dc6f47b	work_title_golden_gulzar_sonnet_responsiveness_paper_median_of_5_preregistere	sr_a852da233b7d	Golden/Gulzar/Sonnet responsiveness - paper median of 5 preregistered result rows	0.114788685644994	240.0	d_proxy	plot_3	Plot 3	1	single sampled source-result	0.114788685644994	0.114788685644994	0.114788685644994	240.0	240.0	240.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_a772cb180eae	work_title_children_and_careers_how_family_size_affects_parents_labor_market	sr_8bf8e026decd	Children And Careers: How Family Size Affects Parents’ Labor Market Outcomes In The Long Run	0.0187162351779368	75763.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.0187162351779368	0.0187162351779368	0.0187162351779368	75763.0	75763.0	75763.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_1f0e7b87910f	work_title_mobilizing_candidates_political_actors_strategically_shape_the_can	sr_706e5e6c7819	Mobilizing Candidates: Political Actors Strategically Shape The Candidate Pool With Personal Appeals	0.0208178852588785	99935.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0208178852588785	0.0208178852588785	0.0208178852588785	99935.0	99935.0	99935.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_e5997d5ccdd9	work_plot2_olsson_sundell_2023_social_interventions_olsson_sundell_2023_323_5	sr_62eef8724f94	plot2::olsson_sundell_2023_323	0.7967	125.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.7967	0.7967	0.7967	125.0	125.0	125.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_174aa635b5fa	work_title_third_party_governance_and_performance_measurement_a_case_study_of	sr_8e53fec0db78	Third-Party Governance And Performance Measurement: A Case Study Of Publicly Funded Private School Vouchers	0.1461206215601362	1243.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.1461206215601362	0.1461206215601362	0.1461206215601362	1243.0	1243.0	1243.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_7231f190fdd1	work_title_association_of_fads1_2_locus_variants_and_polyunsaturated_fatty_ac	sr_32884f9211fb	Association of FADS1/2 Locus Variants and Polyunsaturated Fatty Acids With Aortic Stenosis.	0.0524184335565591	44703.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0524184335565591	0.0524184335565591	0.0524184335565591	44703.0	44703.0	44703.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_da162ab010dd	work_title_sloman2016_1	sr_5d9a9531214b	sloman2016_1	0.124354626824745	106.0	d_proxy	plot_1	Plot 1	1	single sampled source-result	0.124354626824745	0.124354626824745	0.124354626824745	106.0	106.0	106.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_b83f6521e82a	work_title_jap_69_2_214	sr_f322cf6db3fd	JAP-69-2-214	1.1092584329314503	78.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	1.1092584329314503	1.1092584329314503	1.1092584329314503	78.0	78.0	78.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_064861ba7a0f	work_title_change_from_baseline_in_glycosylated_haemoglobin_a1c_hba1c_after_1	sr_7ac68cdbbc03	Change From Baseline in Glycosylated Haemoglobin A1c (HbA1c) After 16 Weeks of Treatment.	0.4744271478441135	269.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.4744271478441135	0.4744271478441135	0.4744271478441135	269.0	269.0	269.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_e58d402e83f3	work_title_change_in_blood_carotenoid_status	sr_431a5e1736e3	Change in Blood Carotenoid Status	0.1928895658110526	41.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1928895658110526	0.1928895658110526	0.1928895658110526	41.0	41.0	41.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_f5ab8a455f1f	work_title_genome_wide_association_study_identifies_a_common_variant_associat	sr_bf852f96d5ef	Genome-wide association study identifies a common variant associated with risk of endometrial cancer.	0.1330853426740298	6455.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1330853426740298	0.1330853426740298	0.1330853426740298	6455.0	6455.0	6455.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_6665113bffb1	work_title_change_from_baseline_to_endpoint_mmtt_auc_0_4h_for_plasma_glucose	sr_e9c214df8069	Change From Baseline to Endpoint MMTT AUC(0-4h) for Plasma Glucose	0.6867687234639817	30.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.6867687234639817	0.6867687234639817	0.6867687234639817	30.0	30.0	30.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_8fff2cb02f4c	work_title_change_from_baseline_in_mean_number_of_days_per_week_with_at_least	sr_4420ad24a594	Change From Baseline in Mean Number of Days Per Week With at Least 1 SBM During Weeks 1 to 12	0.1527285775497564	652.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1527285775497564	0.1527285775497564	0.1527285775497564	652.0	652.0	652.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_054ffc2b67f6	work_title_2017_preregistered_key_question_effect_schaefer_2019_preg_73	sr_0cc5d4c7a6b9	2017 preregistered key-question effect (schaefer_2019_preg_73)	1.3405601251996722	37.0	d_proxy	plot_3	Plot 3	1	single sampled source-result	1.3405601251996722	1.3405601251996722	1.3405601251996722	37.0	37.0	37.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_7e25bf8399a5	work_title_jap_81_5_587	sr_60c2a469e71e	JAP-81-5-587	1.0078065197205377	205.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	1.0078065197205377	1.0078065197205377	1.0078065197205377	205.0	205.0	205.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_c846635f1349	work_plot2_metabus_open_bosco_jap_66_6_706_3063	sr_5cfe7da2c521	plot2::JAP-66-6-706	0.5075985918974905	96.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.5075985918974905	0.5075985918974905	0.5075985918974905	96.0	96.0	96.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_7ced15f2daed	work_nct_nct01769378	sr_dfc5f98d8a4f	Change From Baseline in Glycosylated Hemoglobin A1c (HbA1c) at 24 Weeks	0.3799572988405009	300.0	d_proxy	plot_3	Plot 3	1	single sampled source-result	0.3799572988405009	0.3799572988405009	0.3799572988405009	300.0	300.0	300.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_aaf73d14b968	work_nct_nct00108550	sr_6db78c28c05a	Transformed Descriptor Differential Scale-Pain Intensity Scores Adjusted for Time	0.1539636582385068	108.0	d_proxy	plot_3	Plot 3	1	single sampled source-result	0.1539636582385068	0.1539636582385068	0.1539636582385068	108.0	108.0	108.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_017aa0d24327	work_plot2_metabus_open_bosco_jap_79_4_535_3532	sr_8ad55815e5fc	plot2::JAP-79-4-535	0.2829616242984286	148.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.2829616242984286	0.2829616242984286	0.2829616242984286	148.0	148.0	148.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_af1f3ab116be	work_title_conflict_and_housework_does_country_context_matter	sr_a6f46bca45c2	Conflict And Housework: Does Country Context Matter?	0.0684376345114638	9247.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0684376345114638	0.0684376345114638	0.0684376345114638	9247.0	9247.0	9247.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_16017ed186ee	work_title_percent_change_from_baseline_in_insulin_resistance_based_on_insuli	sr_368a7954cbb8	Percent Change From Baseline in Insulin Resistance Based on Insulin-Stimulated Glucose Uptake (M) During Hyperinsulinemic Euglycemic Clamp	0.1573064216916279	24.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.1573064216916279	0.1573064216916279	0.1573064216916279	24.0	24.0	24.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_91855dacc63b	work_plot2_metabus_open_bosco_pp_54_3_669_4855	sr_be6f969d81a7	plot2::PP-54-3-669	0.4944513860581975	120.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.4944513860581975	0.4944513860581975	0.4944513860581975	120.0	120.0	120.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_fd0d10bd9f8c	work_title_jap_83_4_531	sr_46fcf0099591	JAP-83-4-531	2.045736649261078	176.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	2.045736649261078	2.045736649261078	2.045736649261078	176.0	176.0	176.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_76d0cf3415c4	work_nct_nct01311674	sr_1c6ef92fa050	Comparison Between Vaccination Schedules Using Day 210 Anti-HBs Antibody Titers AUC(0-t)	0.008447387332639	141.0	d_proxy	plot_3	Plot 3	1	single sampled source-result	0.008447387332639	0.008447387332639	0.008447387332639	141.0	141.0	141.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_c71ac7bc3bd3	work_title_the_liebowitz_social_anxiety_scale_lsas	sr_f7d0e896cfc6	The Liebowitz Social Anxiety Scale (LSAS)	0.7691857958022988	40.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.7691857958022988	0.7691857958022988	0.7691857958022988	40.0	40.0	40.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_8fa73f4e743f	work_title_a_trans_ethnic_genome_wide_association_study_identifies_gender_spe	sr_fee3ac01c606	A trans-ethnic genome-wide association study identifies gender-specific loci influencing pediatric aBMD and BMC at the distal radius.	0.3095431016214857	1371.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.3095431016214857	0.3095431016214857	0.3095431016214857	1371.0	1371.0	1371.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_e72826bb43fb	work_title_building_confidence_in_elections_the_case_of_electoral_monitors_in	sr_14b1bfc72686	Building Confidence In Elections: The Case Of Electoral Monitors In Kosova	0.3839819614114188	180.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.3839819614114188	0.3839819614114188	0.3839819614114188	180.0	180.0	180.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_7f37bf8ab1a7	work_title_pp_51_3_577	sr_56a9f30f8d92	PP-51-3-577	0.6188435644033492	1350.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.6188435644033492	0.6188435644033492	0.6188435644033492	1350.0	1350.0	1350.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_e61400a190c0	work_title_jap_67_1_119	sr_c4f5b565a745	JAP-67-1-119	0.472672040177118	55.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.472672040177118	0.472672040177118	0.472672040177118	55.0	55.0	55.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_af3aa1d4b34e	work_title_fostering_relations_first_sex_and_marital_timings_for_children_rai	sr_8dbf832c0aa0	Fostering Relations: First Sex And Marital Timings For Children Raised By Kin And Non-Kin Carers	0.5310258327164292	6518.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.5310258327164292	0.5310258327164292	0.5310258327164292	6518.0	6518.0	6518.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_96efde9323db	work_plot2_schaefer_schwarz_2019_without_prereg_schaefer_2019_np_bio_019_6631	sr_d30c0407b24b	plot2::schaefer_2019_np_BIO.019	1.2519614240891783	30.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	1.2519614240891783	1.2519614240891783	1.2519614240891783	30.0	30.0	30.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_71ee53552834	work_title_time_required_for_intubation	sr_4c9b3024bcba	Time Required for Intubation	0.4803543945543185	50.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.4803543945543185	0.4803543945543185	0.4803543945543185	50.0	50.0	50.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_4df823c6ae16	work_title_exacerbation_or_relapse_of_psychotic_symptoms	sr_868dfc6da179	Exacerbation or Relapse of Psychotic Symptoms	0.611609895648358	92.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.611609895648358	0.611609895648358	0.611609895648358	92.0	92.0	92.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_cfcfe4af784a	work_nct_nct01000727	sr_5ea3a9bf5dc8	Number of Participants With First Occurrence of Any Event in the Composite of Major Coronary Events During the Time Period for Follow-up (FU) of Cardiovascular (CV) Event	0.0015614105580431	13026.0	d_proxy	plot_3	Plot 3	1	single sampled source-result	0.0015614105580431	0.0015614105580431	0.0015614105580431	13026.0	13026.0	13026.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_3d047ff96d4d	work_title_schaefer_2019_np_mul_093	sr_2ead36cae8e2	schaefer_2019_np_MUL.093	0.5833333333333334	60.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.5833333333333334	0.5833333333333334	0.5833333333333334	60.0	60.0	60.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_b2f33b0719c2	work_plot2_schaefer_schwarz_2019_without_prereg_schaefer_2019_np_exp_031_6938	sr_10e682ba553b	plot2::schaefer_2019_np_EXP.031	3.390092516838924	24.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	3.390092516838924	3.390092516838924	3.390092516838924	24.0	24.0	24.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_2734829930a8	work_title_occurrence_of_major_amputations_at_24_weeks_after_the_end_of_study	sr_4f77703173f7	Occurrence of Major Amputations at 24 Weeks After the End of Study Drug Treatment	0.0932916008345459	840.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.0932916008345459	0.0932916008345459	0.0932916008345459	840.0	840.0	840.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_e46741a7d412	work_title_overall_survival	sr_0e4bba88f02f	Overall Survival	0.2831862722252135	755.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.2831862722252135	0.2831862722252135	0.2831862722252135	755.0	755.0	755.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_d5ef41617c84	work_title_the_origins_of_sex_differences_in_human_behavior_evolved_dispositi	sr_ee72592661db	The origins of sex differences in human behavior: Evolved dispositions versus social roles.	0.8586097678496336	34.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.8586097678496336	0.8586097678496336	0.8586097678496336	34.0	34.0	34.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_2449f6ef2a07	work_title_jap_76_6_845	sr_285363cf3974	JAP-76-6-845	0.5393578861931064	225.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.5393578861931064	0.5393578861931064	0.5393578861931064	225.0	225.0	225.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_f0e8c443c637	work_title_ratner_k_g_amodio_d_m_2013_seeing_us_vs_them_minimal_group_effects	sr_d222165d0b25	Ratner, K. G., & Amodio, D. M. (2013). Seeing âus vs. themâ: Minimal group effects on the neural encoding of faces. Journal of Experimental Social Psychology, 49(2), 298-301.	0.6757110076457675	45.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.6757110076457675	0.6757110076457675	0.6757110076457675	45.0	45.0	45.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_d11ec3c47ce0	work_title_cumulative_structural_disadvantage_and_racial_health_disparities_t	sr_d3faea5526bc	Cumulative Structural Disadvantage And Racial Health Disparities: The Pathways Of Childhood Socioeconomic Influence	0.1053947071202294	3899.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.1053947071202294	0.1053947071202294	0.1053947071202294	3899.0	3899.0	3899.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_8c6a3c09db1d	work_plot2_schaefer_schwarz_2019_without_prereg_schaefer_2019_np_dev_029_6789	sr_1e8a07a9cd86	plot2::schaefer_2019_np_DEV.029	0.6488091794049583	84.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.6488091794049583	0.6488091794049583	0.6488091794049583	84.0	84.0	84.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_492003e22a15	work_title_rt_pcr_fig_4_24h_control_x_25_mg_kg_1_lead_acetate	sr_65a9f9c5f7bd	RT-PCR | Fig 4 - 24h Control x 25 mg.kg-1 Lead Acetate	0.3950080907925899	16.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.3950080907925899	0.3950080907925899	0.3950080907925899	16.0	16.0	16.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_d9af9c9d966a	work_title_nahmias_et_al_2006	sr_562a7f6042a2	Nahmias et al. (2006)	0.6755205294731985	82.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.6755205294731985	0.6755205294731985	0.6755205294731985	82.0	82.0	82.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_824dff86a9e4	work_title_treatment_engagement	sr_bf90b4be790a	Treatment Engagement	0.4676496007618844	102.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.4676496007618844	0.4676496007618844	0.4676496007618844	102.0	102.0	102.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_1c321d607ec8	work_title_who_gets_a_swiss_passport_a_natural_experiment_in_immigrant_discri	sr_6e5c68827050	Who Gets a Swiss Passport? A Natural Experiment in Immigrant Discrimination	0.5920679259214463	2429.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.5920679259214463	0.5920679259214463	0.5920679259214463	2429.0	2429.0	2429.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_08aa2d3fff8c	work_title_jap_93_6_1208	sr_d225c4f2ad96	JAP-93-6-1208	0.3138047009218736	278.0	d_proxy	plot_4	Plot 4	1	single sampled source-result	0.3138047009218736	0.3138047009218736	0.3138047009218736	278.0	278.0	278.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
cr_67bc075c9d23	work_title_mutualism_and_manipulation_in_hadza_honeyguide_interactions	sr_6593fff4c749	Mutualism And Manipulation In Hadza–Honeyguide Interactions	0.451988607525963	212.0	d_proxy	plot_2	Plot 2	1	single sampled source-result	0.451988607525963	0.451988607525963	0.451988607525963	212.0	212.0	212.0	single_source_result	Pilot canonicalization; full pass should resolve duplicates across all rows, not only the 300-row sample.
