manifest_path	candidate_index	candidate_id	candidate_name	domain	candidate_route	confidence	original_title	original_doi	replication_title	replication_doi	conversion_route	dedupe_risk	source_object_urls_json	dedupe_terms_json	relationship_evidence_json	value_availability_json	local_match_count	prior_seed_match_count	matched_root_pair_ids	matched_source_family_keys	route_decision	route_reason	created_at
steps/searches/figure1/individualrepsearch-api-batch002.json	11	api_candidate_33fc74a340d30a53	unresolved original target -> Investigation of direct replication techniques on periodic multilayers	metadata_api_search	coverage_only	medium			Investigation of direct replication techniques on periodic multilayers	10.1117/1.3609797	unknown_until_full_text	medium	"[""https://doi.org/10.1117/1.3609797""]"	"[""10.1117/1.3609797"", ""Investigation of direct replication techniques on periodic multilayers"", ""api_candidate_33fc74a340d30a53""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Investigation of direct replication techniques on periodic multilayers"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	12	api_candidate_77398a2c8e043ed1	Mortality Salience Effect With and Without Original Author Involvement -> Many Labs 4: Failure to Replicate Mortality Salience Effect With and Without Original Author Involvement	metadata_api_search	coverage_only	medium	Mortality Salience Effect With and Without Original Author Involvement		Many Labs 4: Failure to Replicate Mortality Salience Effect With and Without Original Author Involvement	10.1525/collabra.35271	unknown_until_full_text	high	"[""https://online.ucpress.edu/collabra/article-pdf/8/1/35271/662625/collabra_2022_8_1_35271.pdf"", ""https://doi.org/10.1525/collabra.35271"", ""https://openalex.org/W4225656869""]"	"[""10.1525/collabra.35271"", ""Mortality Salience Effect With and Without Original Author Involvement"", ""Many Labs 4: Failure to Replicate Mortality Salience Effect With and Without Original Author Involvement"", ""api_candidate_77398a2c8e043ed1""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 2, ""verbatim_or_paraphrased_basis"": ""Many Labs 4: Failure to Replicate Mortality Salience Effect With and Without Original Author Involvement"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_exact_pair_result_unless_new_outcome_or_new_source_family.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	13	api_candidate_6a194b695bb9593a	Oxytocin Effects on Trust -> Failed Replication of Oxytocin Effects on Trust: The Envelope Task Case	metadata_api_search	coverage_only	medium	Oxytocin Effects on Trust		Failed Replication of Oxytocin Effects on Trust: The Envelope Task Case	10.1371/journal.pone.0137000	unknown_until_full_text	high	"[""https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0137000&type=printable"", ""https://doi.org/10.1371/journal.pone.0137000"", ""https://pubmed.ncbi.nlm.nih.gov/26368396"", ""https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0137000"", ""http://hdl.handle.net/2078.1/165103"", ""http://hdl.handle.net/2078.1/170511"", ""http://hdl.handle.net/2078.1/170920"", ""https://doaj.org/article/141551d430c6428dbe87fc7c3aba2204"", ""https://www.ncbi.nlm.nih.gov/pmc/articles/4569325"", ""https://openalex.org/W1846667482""]"	"[""10.1371/journal.pone.0137000"", ""Oxytocin Effects on Trust"", ""Failed Replication of Oxytocin Effects on Trust: The Envelope Task Case"", ""api_candidate_6a194b695bb9593a""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""Failed Replication of Oxytocin Effects on Trust: The Envelope Task Case"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	2	1	fig1_pair_48321f50417489a1	other_direct_replications	already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_exact_pair_result_unless_new_outcome_or_new_source_family.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	14	api_candidate_08e65261327b34f0	unresolved original target -> Supplemental Material for When Both the Original Study and Its Failed Replication Are Correct: Feeling Observed Eliminates the Facial-Feedback Effect	metadata_api_search	coverage_only	medium			Supplemental Material for When Both the Original Study and Its Failed Replication Are Correct: Feeling Observed Eliminates the Facial-Feedback Effect	10.1037/pspa0000121.supp	unknown_until_full_text	medium	"[""https://doi.org/10.1037/pspa0000121.supp""]"	"[""10.1037/pspa0000121.supp"", ""Supplemental Material for When Both the Original Study and Its Failed Replication Are Correct: Feeling Observed Eliminates the Facial-Feedback Effect"", ""api_candidate_08e65261327b34f0""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Supplemental Material for When Both the Original Study and Its Failed Replication Are Correct: Feeling Observed Eliminates the Facial-Feedback Effect"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	15	api_candidate_103a002c9f30029a	unresolved original target -> Early COVID-19 Interventions Failed to Replicate 1918 St. Louis vs. Philadelphia Outcomes in the United States	metadata_api_search	coverage_only	medium			Early COVID-19 Interventions Failed to Replicate 1918 St. Louis vs. Philadelphia Outcomes in the United States	10.3389/fpubh.2020.579559	unknown_until_full_text	medium	"[""https://doi.org/10.3389/fpubh.2020.579559""]"	"[""10.3389/fpubh.2020.579559"", ""Early COVID-19 Interventions Failed to Replicate 1918 St. Louis vs. Philadelphia Outcomes in the United States"", ""api_candidate_103a002c9f30029a""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Early COVID-19 Interventions Failed to Replicate 1918 St. Louis vs. Philadelphia Outcomes in the United States"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	16	api_candidate_b6164c6515777459	unresolved original target -> Infants' understanding of solidity: Replicating a failure to replicate	metadata_api_search	coverage_only	medium			Infants' understanding of solidity: Replicating a failure to replicate	10.1016/s0163-6383(96)90452-x	unknown_until_full_text	medium	"[""https://doi.org/10.1016/s0163-6383(96)90452-x""]"	"[""10.1016/s0163-6383(96)90452-x"", ""Infants' understanding of solidity: Replicating a failure to replicate"", ""api_candidate_b6164c6515777459""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Infants' understanding of solidity: Replicating a failure to replicate"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	17	api_candidate_431e61f1075c1e4b	unresolved original target -> Candidate Gene Studies of a Promising Intermediate Phenotype: Failure to Replicate	metadata_api_search	coverage_only	medium			Candidate Gene Studies of a Promising Intermediate Phenotype: Failure to Replicate	10.1038/npp.2012.245	unknown_until_full_text	medium	"[""https://www.nature.com/articles/npp2012245.pdf"", ""https://doi.org/10.1038/npp.2012.245"", ""https://pubmed.ncbi.nlm.nih.gov/23303064"", ""http://europepmc.org/articles/PMC3671998"", ""https://www.ncbi.nlm.nih.gov/pmc/articles/3671998"", ""https://openalex.org/W1964829008""]"	"[""10.1038/npp.2012.245"", ""Candidate Gene Studies of a Promising Intermediate Phenotype: Failure to Replicate"", ""api_candidate_431e61f1075c1e4b""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Candidate Gene Studies of a Promising Intermediate Phenotype: Failure to Replicate"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	18	api_candidate_ac518393f5f3ba70	unresolved original target -> The CASA theory no longer applies to desktop computers	metadata_api_search	coverage_only	low			The CASA theory no longer applies to desktop computers	10.1038/s41598-023-46527-9	unknown_until_full_text	medium	"[""https://www.nature.com/articles/s41598-023-46527-9.pdf"", ""https://doi.org/10.1038/s41598-023-46527-9"", ""https://pubmed.ncbi.nlm.nih.gov/37952037"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC10640629/pdf/41598_2023_Article_46527.pdf"", ""https://www.ncbi.nlm.nih.gov/pmc/articles/10640629"", ""https://repository.ubn.ru.nl//bitstream/handle/2066/301737/301737.pdf"", ""https://hdl.handle.net/2066/301737"", ""https://doaj.org/article/06b5ccc69bba45b6a2352460c85342bf"", ""https://openalex.org/W4388592748""]"	"[""10.1038/s41598-023-46527-9"", ""The CASA theory no longer applies to desktop computers"", ""api_candidate_ac518393f5f3ba70""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""ly 1990s, and, since then, technology and its place in society has evolved and changed drastically. Here we show, via a direct replication of the original study, that participants no longer interact with desktop computers as if they are human. This suggests that the CASA Theory may only work for emergent technology, an important concept that needs to be ta"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	19	api_candidate_d69512d607ea08f3	authentic pedagogy -> Quality of pedagogy and student achievement: multi-level replication of authentic pedagogy	metadata_api_search	coverage_only	medium	authentic pedagogy		Quality of pedagogy and student achievement: multi-level replication of authentic pedagogy		unknown_until_full_text	high	"[""http://hdl.handle.net/1959.13/28991"", ""http://nova.newcastle.edu.au/vital/access/manager/Repository/uon:2334"", ""https://openalex.org/W2605554223""]"	"[""authentic pedagogy"", ""Quality of pedagogy and student achievement: multi-level replication of authentic pedagogy"", ""api_candidate_d69512d607ea08f3""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Quality of pedagogy and student achievement: multi-level replication of authentic pedagogy"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_under_current_policy_unless_policy_changes.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	20	api_candidate_7f3b70fe52767bc4	the Effect of Product Size on Status Signaling -> Super-Size Me: An Unsuccessful Preregistered Replication of the Effect of Product Size on Status Signaling	metadata_api_search	coverage_only	medium	the Effect of Product Size on Status Signaling		Super-Size Me: An Unsuccessful Preregistered Replication of the Effect of Product Size on Status Signaling	10.15626/mp.2020.2538	unknown_until_full_text	high	"[""https://doi.org/10.15626/mp.2020.2538""]"	"[""10.15626/mp.2020.2538"", ""the Effect of Product Size on Status Signaling"", ""Super-Size Me: An Unsuccessful Preregistered Replication of the Effect of Product Size on Status Signaling"", ""api_candidate_7f3b70fe52767bc4""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Super-Size Me: An Unsuccessful Preregistered Replication of the Effect of Product Size on Status Signaling"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	8	1	fig1_pair_1b8cd026a5c08362|fig1_pair_83a777c13b99494a|fig1_pair_c0ca281bbd3da1e5|fig1_pair_dbbbd144d697b4ce	fred_other_additions	already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_exact_pair_result_unless_new_outcome_or_new_source_family.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	21	api_candidate_79aefba4508adf98	Measurement Invariance for Registered Reports -> Visualizemi: Visualization, Effect Size, and Replication of Measurement Invariance for Registered Reports	metadata_api_search	coverage_only	medium	Measurement Invariance for Registered Reports		Visualizemi: Visualization, Effect Size, and Replication of Measurement Invariance for Registered Reports	10.1177/10731911241280763	unknown_until_full_text	high	"[""https://doi.org/10.1177/10731911241280763""]"	"[""10.1177/10731911241280763"", ""Measurement Invariance for Registered Reports"", ""Visualizemi: Visualization, Effect Size, and Replication of Measurement Invariance for Registered Reports"", ""api_candidate_79aefba4508adf98""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""Visualizemi: Visualization, Effect Size, and Replication of Measurement Invariance for Registered Reports"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_context_or_seed_hit.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	22	api_candidate_21b882b2a3dc29de	the linguistic frame effect on perceived blame and financial liability -> Preregistered direct replication of the linguistic frame effect on perceived blame and financial liability	metadata_api_search	coverage_only	medium	the linguistic frame effect on perceived blame and financial liability		Preregistered direct replication of the linguistic frame effect on perceived blame and financial liability	10.1111/lcrp.12244	unknown_until_full_text	high	"[""https://doi.org/10.1111/lcrp.12244""]"	"[""10.1111/lcrp.12244"", ""the linguistic frame effect on perceived blame and financial liability"", ""Preregistered direct replication of the linguistic frame effect on perceived blame and financial liability"", ""api_candidate_21b882b2a3dc29de""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""Preregistered direct replication of the linguistic frame effect on perceived blame and financial liability"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	23	api_candidate_ffd55078d3e1ef53	unresolved original target -> Is spacing really the â€œfriend of inductionâ€?	metadata_api_search	coverage_only	low			Is spacing really the â€œfriend of inductionâ€?	10.3389/fpsyg.2014.00259	unknown_until_full_text	medium	"[""https://www.frontiersin.org/articles/10.3389/fpsyg.2014.00259/pdf"", ""https://doi.org/10.3389/fpsyg.2014.00259"", ""https://pubmed.ncbi.nlm.nih.gov/24744742"", ""https://pure.eur.nl/en/publications/a130c914-8efe-4c31-aee4-799446bfba0d"", ""http://hdl.handle.net/1765/68537"", ""https://doaj.org/article/7705cbc33f964520a04180b3fac2f278"", ""https://www.ncbi.nlm.nih.gov/pmc/articles/3978334"", ""http://repub.eur.nl/pub/68537"", ""https://openalex.org/W2043407405""]"	"[""10.3389/fpsyg.2014.00259"", ""Is spacing really the \u00e2\u20ac\u0153friend of induction\u00e2\u20ac?"", ""api_candidate_ffd55078d3e1ef53""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""inding and hence to more conclusive evidence of the spacing effect in inductive learning. The findings from the present replication attempt revealed a medium-sized advantage of spacing over massing in inductive learning, which was comparable to the original effect in the experiment by Kornell and Bjork (2008). Also, the 95% confidence intervals (CI) of the"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	2	2	fig1_pair_edad9df532d82302	other_direct_replications	already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_exact_pair_result_unless_new_outcome_or_new_source_family.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	24	api_candidate_b9cdb8cc6a76d362	Messenger Et al. (2012) -> Is Passive Priming Really Impervious to Verb Semantics? A High-Powered Replication of Messenger Et al. (2012)	metadata_api_search	coverage_only	medium	Messenger Et al. (2012)		Is Passive Priming Really Impervious to Verb Semantics? A High-Powered Replication of Messenger Et al. (2012)	10.1525/collabra.31055	unknown_until_full_text	high	"[""https://doi.org/10.1525/collabra.31055""]"	"[""10.1525/collabra.31055"", ""Messenger Et al. (2012)"", ""Is Passive Priming Really Impervious to Verb Semantics? A High-Powered Replication of Messenger Et al. (2012)"", ""api_candidate_b9cdb8cc6a76d362""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""Is Passive Priming Really Impervious to Verb Semantics? A High-Powered Replication of Messenger Et al. (2012)"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=do_not_repull_via_search_send_to_manual_acquisition_queue.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	25	api_candidate_8b4783f7bcaa81ab	unresolved original target -> “Watching Eyes” Do Not Strengthen the Behavioral Intention of Donating Blood: A High-Powered Pre-registered Replication Study	metadata_api_search	coverage_only	medium			“Watching Eyes” Do Not Strengthen the Behavioral Intention of Donating Blood: A High-Powered Pre-registered Replication Study	10.5178/lebs.2023.105	unknown_until_full_text	medium	"[""https://doi.org/10.5178/lebs.2023.105""]"	"[""10.5178/lebs.2023.105"", ""\u201cWatching Eyes\u201d Do Not Strengthen the Behavioral Intention of Donating Blood: A High-Powered Pre-registered Replication Study"", ""api_candidate_8b4783f7bcaa81ab""]"	"{""relation_score"": 5, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 1, ""verbatim_or_paraphrased_basis"": ""\u201cWatching Eyes\u201d Do Not Strengthen the Behavioral Intention of Donating Blood: A High-Powered Pre-registered Replication Study"", ""where_seen"": ""title_exact_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	26	api_candidate_d98ff50dae1e74e4	unresolved original target -> Letters to our Future Selves? High-Powered Replication Attempts Question Effects on Future Orientation, Delinquent Decisions, and Risky Investments	metadata_api_search	coverage_only	low			Letters to our Future Selves? High-Powered Replication Attempts Question Effects on Future Orientation, Delinquent Decisions, and Risky Investments	10.1521/soco.2020.38.6.521	unknown_until_full_text	medium	"[""https://doi.org/10.1521/soco.2020.38.6.521""]"	"[""10.1521/soco.2020.38.6.521"", ""Letters to our Future Selves? High-Powered Replication Attempts Question Effects on Future Orientation, Delinquent Decisions, and Risky Investments"", ""api_candidate_d98ff50dae1e74e4""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""future selves, has been proposed as promising to mitigate self-control\u2013related problem behavior. In two pre-registered, direct replication studies, we tested a subtle manipulation, that is, writing a letter to one's future self, in order to reduce delinquent decisions (van Gelder et al., 2013, Study 1) and risky investments (Monroe et al., 2017, Study 1)."", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	0			route_to_coverage_only	No local pair match; retain as source-object coverage denominator until values are found.	2026-05-06T00:53:49.377453+00:00
steps/searches/figure1/individualrepsearch-api-batch002.json	27	api_candidate_65131b7d7b541cd5	unresolved original target -> The effect of transcranial direct current stimulation on the interplay between executive control, behavioral variability and mind wandering: A registered report	metadata_api_search	coverage_only	low			The effect of transcranial direct current stimulation on the interplay between executive control, behavioral variability and mind wandering: A registered report	10.1016/j.ynirp.2022.100109	unknown_until_full_text	medium	"[""https://doi.org/10.1016/j.ynirp.2022.100109"", ""https://pubmed.ncbi.nlm.nih.gov/40567310"", ""https://doaj.org/article/408d358da3e24976befcf82496d8b324"", ""https://www.ncbi.nlm.nih.gov/pmc/articles/12172861"", ""https://hdl.handle.net/10037/27561"", ""https://openalex.org/W4286884489""]"	"[""10.1016/j.ynirp.2022.100109"", ""The effect of transcranial direct current stimulation on the interplay between executive control, behavioral variability and mind wandering: A registered report"", ""api_candidate_65131b7d7b541cd5""]"	"{""relation_score"": 4, ""replication_kind"": ""metadata_relation_candidate"", ""value_score"": 0, ""verbatim_or_paraphrased_basis"": ""nce for the efficacy of HD-tDCS in interfering with mind wandering. The current study is a high-powered, pre-registered direct replication attempt of the effect found by Boayue et al. (2020). In addition, we investigated whether the effects of HD-tDCS on mind wandering would be prolonged and assessed the underlying processes of mind wandering using electro"", ""where_seen"": ""abstract_direct_replication""}"	"{""conversion_route"": ""unknown_until_full_text"", ""effect_metric"": ""unknown"", ""has_original_effect"": ""unclear"", ""has_original_n"": ""unclear"", ""has_replication_or_followup_effect"": ""unclear"", ""has_replication_or_followup_n"": ""unclear"", ""replication_n_larger_than_original_n"": ""unclear""}"	0	1			already_screened_prior_batch	Candidate matched prior batch closeout/dedupe seed; action=exclude_until_query_resolves_specific_original_target.	2026-05-06T00:53:49.377453+00:00
